text_id,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_length,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,length_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,length_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
1_1_4,0.04531,0.020340000000000025,0.13371903243765562,-12.915834138943916,177.0,-9.279999999999994,1.5,2.130000000000001,2.3200000000000003,2.9000000000000004,-0.019999999999999574,2.0,1.958333333333334,7.0,48.0,25.0,1.0,152.0,149.0,8.0,15.0,-6.820000000000007,-10.019999999999996,-3.7099999999999937,0.8000000000000003,-0.0011114639568116091,0.0030959752321981227,1.0,1.25,-0.4028851450252242,-0.13364604192255403,0.4062162162162162,0.23960145000000005,0.001962536761682454,-0.0664089133316601,0.35531135531135494,18.08362193362194,12.915834138943916,9.279999999999994,-25.0,-15.0,6.820000000000007,10.019999999999996,3.7099999999999937,-0.23960145000000005,0.13047,0.20247,0.2619898174617034,5.647603875761964,559,56.79,11.0,13.96,12.13,13.4,9.97,14.2,14.625,17,139,91,4,469,457,13,66,93.58,88.92,38.52,3.2,0.5212765957446809,0.4736842105263157,6,4.25,5.037262095897564,5.846726228621406,4.69,0.7188671240909,3.7638471683648485,10.828188160411772,5.021978021978022,0.08516,0.18213,0.1282707850240478,18.56343801470588,382,66.07,9.5,11.83,9.81,10.5,9.99,12.2,12.666666666666666,10,91,66,3,317,308,5,51,100.4,98.94,42.23,2.4,0.5223880597014925,0.4705882352941176,5,3.0,5.440147240922788,5.98037227054396,4.283783783783784,0.4792656740909,3.761884631603166,10.894597073743432,4.666666666666667
1_1_5,-0.08459000000000001,-0.08949000000000001,0.1157309907463237,-7.717473647142878,114.0,-0.8199999999999932,0.3000000000000007,1.3000000000000007,-1.209999999999999,1.8999999999999986,-0.5500000000000007,-0.3000000000000007,2.125,4.0,29.0,21.0,1.0,93.0,82.0,4.0,18.0,-0.8200000000000074,-0.28000000000000114,2.259999999999998,0.0,-0.004873294346978585,0.01924001924001928,2.0,0.8666666666666671,-0.07008542328614631,-0.2953672039656299,-0.49224806201550386,0.3396328800000001,0.038709628262930895,-0.9502052156987215,-0.25885578775752194,-23.9412655281634,7.717473647142878,0.8199999999999932,-21.0,-18.0,0.8200000000000074,0.28000000000000114,-2.259999999999998,-0.3396328800000001,0.11069,0.19865,0.1702214936435408,10.509074776190452,433,69.31,8.3,10.72,9.23,10.7,9.83,10.5,11.125,15,105,75,4,359,343,7,55,103.66,100.87,44.28,2.4,0.4210526315789473,0.3896103896103896,6,3.2,4.94368683897451,5.8187389055892496,4.174418604651163,0.7080488514369,3.9596438952304442,11.76118251091576,4.574477545575811,0.19528,0.28814,0.0544905028972171,18.22654842333333,319,70.13,8.0,9.42,10.44,8.8,10.38,10.8,9.0,11,76,54,3,266,261,3,37,104.48,101.15,42.02,2.4,0.4259259259259259,0.3703703703703703,4,2.333333333333333,5.013772262260656,6.114106109554879,4.666666666666667,0.3684159714368999,3.9209342669675133,12.71138772661448,4.833333333333333
1_1_6,0.05434999999999998,0.018070000000000003,0.16970476362204429,-5.804434842655127,293.0,-12.82,2.8000000000000007,2.789999999999999,1.5099999999999998,1.6999999999999993,1.2300000000000004,3.8000000000000007,0.25,12.0,68.0,43.0,1.0,249.0,227.0,7.0,28.0,-10.39,-7.75,-3.6199999999999974,0.40000000000000036,0.11137662337662341,0.0918635170603675,-1.0,-0.16666666666666652,-0.35702633006133055,-0.7622799885957452,-0.05782096208983756,0.32576323288,0.39335253024155836,0.5807383582782055,0.16913202627488388,24.747704290561444,5.804434842655127,12.82,-43.0,-28.0,10.39,7.75,3.6199999999999974,-0.32576323288,0.20739,0.24383,0.3653539717408873,12.044705357142838,738,49.49,13.8,15.67,11.67,14.2,10.65,17.8,15.75,28,178,120,4,618,587,15,80,86.24,84.42,37.25,3.2,0.488,0.4251968503937008,3,2.5,4.758379197191388,5.12275432625487,4.232876712328767,0.77553447788,3.879244538759899,11.237091636296668,4.844456701599559,0.15304,0.22576,0.195649208118843,17.849140199797965,445,62.31,11.0,12.88,10.16,12.5,9.42,14.0,15.5,16,110,77,3,369,360,8,52,96.63,92.17,40.87,2.8,0.3766233766233766,0.3333333333333333,4,2.6666666666666665,5.115405527252719,5.885034314850615,4.290697674418604,0.449771245,3.4858920085183405,10.656353278018463,4.675324675324675
1_1_7,0.05318,0.007179999999999999,0.163873950087099,1.3566365526531108,246.0,0.4000000000000057,-0.09999999999999964,0.07000000000000028,-1.0500000000000007,0.5,-0.41999999999999993,-1.0,0.0,4.0,65.0,48.0,3.0,198.0,192.0,6.0,40.0,0.4000000000000057,0.8499999999999943,1.8599999999999994,0.0,-0.0407407407407408,-0.0020283975659228792,0.0,-0.3999999999999999,0.0530955386370362,0.16086857405184674,-0.13340206185566972,0.3500573589999999,0.26915796898774635,-0.11844573864640573,-0.17493925720236003,28.957364341085253,-1.3566365526531108,-0.4000000000000057,-48.0,-40.0,-0.4000000000000057,-0.8499999999999943,-1.8599999999999994,-0.3500573589999999,-0.00608,0.03392,0.3109821705427883,14.077862771230183,730,71.34,7.5,8.81,7.42,10.4,8.48,8.0,9.0,19,183,134,8,597,578,13,101,105.7,105.0,47.5,2.1,0.4592592592592592,0.4117647058823529,5,3.0,4.733801073212222,5.588406440395221,3.98,1.11133985400776,3.7992491448270296,10.387508461266165,4.313432835820896,-0.05926,0.02674,0.1471082204556893,12.721226218577073,484,70.94,7.6,8.74,8.47,9.9,8.9,9.0,9.0,15,118,86,5,399,386,7,61,105.3,104.15,45.64,2.1,0.5,0.4137931034482758,5,3.4,4.680705534575186,5.427537866343374,4.11340206185567,0.76128249500776,3.5300911758392832,10.505954199912571,4.488372093023256
1_2_1,0.06924,0.05215,0.18893623522728992,-0.7134233129131191,184.0,-16.03,6.199999999999999,8.170000000000002,0.4900000000000002,4.699999999999999,1.8000000000000007,7.5,5.0,11.0,51.0,30.0,-2.0,154.0,153.0,8.0,19.0,-16.120000000000005,-17.700000000000003,-4.8700000000000045,0.6999999999999997,-0.016153846153846185,0.013076923076923097,1.0,1.5,-0.16371157484585996,-0.6131992634231453,0.023109497882638053,0.33807592,-0.14557844744149673,0.10261474008714089,-0.06863298281610675,21.24977789176711,0.7134233129131191,16.03,-30.0,-19.0,16.120000000000005,17.700000000000003,4.8700000000000045,-0.33807592,0.24465,0.25889,0.5194121139070964,6.858162919337974,837,38.49,16.0,18.85,14.23,16.2,10.84,20.5,15.5,30,208,130,4,708,693,21,82,77.69,74.66,32.12,3.8,0.4538461538461538,0.4230769230769231,5,4.5,4.835055341105776,5.902208490387656,4.882758620689655,0.9024403527,3.486092330657427,11.29572182208753,5.331367017183894,0.17541,0.20674,0.3304758786798065,7.571586232251093,653,54.52,9.8,10.68,13.74,11.5,9.04,13.0,10.5,19,157,100,6,554,540,13,63,93.81,92.36,36.99,3.1,0.47,0.41,4,3.0,4.998766915951636,6.515407753810801,4.859649122807017,0.5643644327,3.6316707780989237,11.19310708200039,5.4
1_2_2,0.08221999999999999,0.08422000000000002,0.06547296834975541,-2.8043050751602436,17.0,-11.310000000000002,2.3000000000000007,2.4399999999999995,1.4000000000000004,1.0,1.0600000000000005,2.3000000000000007,3.0238095238095237,5.0,4.0,-1.0,-1.0,18.0,18.0,1.0,0.0,-8.86,-5.6000000000000085,-2.780000000000001,0.3999999999999999,-0.011555555555555541,-0.0043174603174602755,1.0,0.6190476190476186,-0.25055432143109524,-0.33343154716996803,0.16555590817729815,0.03704569999999996,-0.01433192223732993,0.3481688394718052,0.1835688028324105,14.613270428531877,2.8043050751602436,11.310000000000002,1.0,-0.0,8.86,5.6000000000000085,2.780000000000001,-0.03704569999999996,0.21091,0.24091,0.4248892474788391,12.57677334358973,788,50.36,11.4,14.08,13.0,13.8,9.85,14.0,11.166666666666666,30,199,125,6,664,652,21,83,89.62,86.82,37.31,3.4,0.544,0.456,4,3.333333333333333,4.472837424587288,5.608367425631212,4.846715328467154,0.7680002327,3.2449628029789817,11.092240209229697,5.215314834578442,0.12869,0.15669,0.3594162791290837,15.381078418749974,771,61.67,9.1,11.64,11.6,12.8,8.79,11.7,8.142857142857142,25,195,126,7,646,634,20,83,98.48,92.42,40.09,3.0,0.5555555555555556,0.4603174603174603,3,2.7142857142857144,4.723391746018383,5.94179897280118,4.681159420289855,0.7309545327,3.2592947252163116,10.744071369757892,5.031746031746032
1_2_3,0.12075999999999999,0.08016999999999999,0.30236668840700254,-13.23036698720422,346.0,-15.869999999999997,3.999999999999999,5.210000000000001,0.8800000000000008,2.8000000000000007,1.8900000000000006,4.1,3.375,23.0,91.0,57.0,1.0,289.0,284.0,8.0,34.0,-13.439999999999998,-13.799999999999997,-3.489999999999995,0.7999999999999998,-0.033011272141706904,-0.06334444639410419,2.0,0.8499999999999996,-0.07962505282808152,-0.8882020598477283,0.0854545454545459,0.7903306720000001,0.007080780513169405,0.15683571721578282,0.09792909478511636,11.353862644285584,13.23036698720422,15.869999999999997,-57.0,-34.0,13.439999999999998,13.799999999999997,3.489999999999995,-0.7903306720000001,0.19757,0.2352,0.4632787667746932,2.805466115068511,818,60.38,11.7,14.81,11.15,12.3,11.41,15.6,14.75,35,200,138,5,681,669,13,92,94.69,88.95,38.52,3.0,0.4855072463768116,0.4244604316546763,9,4.6,4.608332130538432,5.056045528294648,4.54,1.431630994,3.264500147822601,11.048937978420236,4.8478260869565215,0.07681,0.15503,0.1609120783676907,16.035833102272733,472,76.25,7.7,9.6,10.27,9.5,9.52,11.5,11.375,12,109,81,4,392,385,5,58,108.13,102.75,42.01,2.2,0.5185185185185185,0.4878048780487805,7,3.75,4.687957183366514,5.944247588142376,4.454545454545454,0.641300322,3.2574193673094314,10.892102261204453,4.749896992171405
1_2_4,0.08431999999999998,0.059870000000000034,0.15701258452231032,-6.64238692711216,286.0,-8.019999999999996,3.1000000000000005,4.360000000000001,2.4499999999999993,2.4000000000000004,1.209999999999999,5.1000000000000005,1.875,11.0,68.0,43.0,-1.0,243.0,240.0,6.0,27.0,-8.060000000000002,-11.519999999999996,-5.439999999999998,0.9000000000000001,0.06650815666072257,0.0482812909997376,7.0,1.3928571428571428,-0.0038742239894826724,-0.4302836567391157,0.3636363636363642,0.39003184599999996,0.1584168598534017,0.2687384469339431,0.27332060869594255,1.5166342460776718,6.64238692711216,8.019999999999996,-43.0,-27.0,8.060000000000002,11.519999999999996,5.439999999999998,-0.39003184599999996,0.31053,0.32561,0.4350669623047101,12.17783153095236,873,67.69,8.9,10.96,11.37,10.9,8.62,12.9,8.0,26,207,143,7,731,707,13,99,102.03,96.22,40.09,2.7,0.5034013605442177,0.3783783783783784,10,3.142857142857143,4.419222028046337,5.49766873174827,4.430303030303031,0.9497199914,3.7035578258470583,10.848119944859679,4.942877127535556,0.22621,0.26574,0.2780543777823998,18.82021845806452,587,75.71,5.8,6.6,8.92,8.5,7.41,7.8,6.125,15,139,100,8,488,467,7,72,110.09,107.74,45.53,1.8,0.4368932038834951,0.3300970873786408,3,1.75,4.42309625203582,5.927952388487386,4.066666666666666,0.5596881454,3.5451409659936566,10.579381497925736,4.669556518839613
1_2_5,0.09133,0.05511000000000002,0.22544858094381698,-7.135386910349814,228.0,-19.15,3.3000000000000007,3.34,2.789999999999999,3.4000000000000004,1.3899999999999988,3.1000000000000014,1.2249999999999996,15.0,63.0,32.0,1.0,196.0,192.0,12.0,16.0,-14.240000000000009,-11.940000000000012,-4.920000000000002,0.8999999999999999,0.0431034482758621,0.04885057471264359,0.0,0.0,0.03572086106289607,-0.07356295844050731,0.3793780687397712,0.11176582400000001,0.15574824824749545,0.43080766924159875,0.4257968684468052,-5.759291672491713,7.135386910349814,19.15,-32.0,-16.0,14.240000000000009,11.940000000000012,4.920000000000002,-0.11176582400000001,0.21233,0.24937,0.3593657879557295,10.10181570834658,693,48.13,12.3,14.07,11.44,14.6,9.86,13.8,13.6,30,180,115,5,579,563,20,73,87.38,86.32,39.66,3.4,0.5431034482758621,0.4655172413793103,6,4.0,4.407511293132879,5.199020009683844,4.453846153846154,0.578180688,3.698871107956707,10.80038715333084,4.895652173913043,0.121,0.19426,0.1339172070119125,17.237202618696394,465,67.28,9.0,10.73,8.65,11.2,8.47,10.7,12.375,15,117,83,4,383,371,8,57,101.62,98.26,44.58,2.5,0.5,0.4166666666666667,6,4.0,4.371790432069983,5.272582968124351,4.074468085106383,0.466414864,3.5431228597092117,10.369579484089241,4.469855305466238
1_2_6,0.14291,0.12745,0.09840829377334019,-2.8374564922727075,80.0,-19.97,3.5999999999999996,2.5299999999999994,2.9000000000000004,2.1999999999999993,1.75,3.299999999999999,2.833333333333334,6.0,23.0,9.0,0.0,71.0,73.0,4.0,1.0,-15.060000000000002,-11.689999999999998,-5.490000000000002,0.7999999999999998,0.027020072053525523,-0.025733401955738477,5.0,2.0000000000000004,0.0023257826590521447,0.35160525070565374,0.49294184076792824,0.06600987400000002,0.32638035166084567,0.42434388321273353,0.4572825527534743,59.815774575398876,2.8374564922727075,19.97,-9.0,-1.0,15.060000000000002,11.689999999999998,5.490000000000002,-0.06600987400000002,0.22037,0.30607,0.1855857374366762,7.483224147727277,422,40.38,13.2,13.7,12.94,14.1,10.16,14.7,14.833333333333334,16,111,67,3,356,346,11,41,82.09,81.29,37.29,3.8,0.4925373134328358,0.3880597014925373,9,4.666666666666667,4.967532163787904,5.779384077924765,4.623376623376624,0.350166476,4.350845482413233,11.290522560738793,5.164179104477612,0.07746,0.17862,0.087177443663336,10.320680639999985,342,60.35,9.6,11.17,10.04,11.9,8.41,11.4,12.0,10,88,58,3,285,273,7,40,97.15,92.98,42.78,3.0,0.4655172413793103,0.4137931034482758,4,2.6666666666666665,4.965206381128852,5.427778827219111,4.130434782608695,0.284156602,4.024465130752388,10.86617867752606,4.706896551724138
1_3_1,0.015870000000000002,0.03790000000000002,0.05075195229347208,-6.926405298255184,16.0,-14.549999999999997,3.500000000000001,4.050000000000001,3.380000000000001,2.8999999999999986,1.8500000000000005,5.3,5.208333333333334,6.0,5.0,-5.0,-2.0,21.0,19.0,3.0,-10.0,-12.120000000000005,-14.77000000000001,-6.740000000000002,1.2000000000000002,0.017800746482917074,0.07788248337028819,-1.0,0.41666666666666696,-0.21798415157688034,-0.42227084137793724,0.33544575725026826,-0.11116804300000005,0.2088014006344383,0.7050342645524736,0.4807637094458803,31.090171308259187,6.926405298255184,14.549999999999997,5.0,10.0,12.120000000000005,14.77000000000001,6.740000000000002,0.11116804300000005,0.04981,0.15851,0.1509131256549958,7.680023544186024,456,67.79,8.8,12.56,8.65,11.7,9.13,10.5,12.375,16,117,81,4,376,362,9,58,102.13,96.6,44.76,2.7,0.5061728395061729,0.4756097560975609,5,3.25,4.814544199544238,5.728298505375856,3.957894736842105,0.5505188927,3.8004771483347772,10.968881412624073,4.469135802469136,0.03394,0.12061,0.1001611733615237,14.606428842441208,440,82.34,5.3,8.51,5.27,8.8,7.28,5.2,7.166666666666666,10,112,86,6,355,343,6,68,114.25,111.37,51.5,1.5,0.4883720930232558,0.3977272727272727,6,2.833333333333333,5.032528351121118,6.150569346753794,3.622448979591837,0.6616869357,3.591675747700339,10.2638471480716,3.988372093023256
1_3_2,0.08771000000000001,0.09151000000000001,0.10360451237886599,-7.7145771824675515,103.0,-23.010000000000005,4.699999999999999,4.68,3.7300000000000004,3.5,2.0599999999999987,5.5,5.45,10.0,29.0,11.0,-1.0,92.0,87.0,5.0,4.0,-18.120000000000005,-17.279999999999987,-6.909999999999997,1.4000000000000001,0.037480063795853336,0.04944178628389151,-1.0,0.5499999999999998,0.32902583535855356,-0.04341408554030046,0.3053479853479848,-0.039895210000000014,0.7010601509199619,0.578589871346411,0.4967611336032389,14.076882591093124,7.7145771824675515,23.010000000000005,-11.0,-4.0,18.120000000000005,17.279999999999987,6.909999999999997,0.039895210000000014,0.10695,0.21632,0.2107313564318106,5.314062146103889,468,52.19,10.7,12.34,11.55,11.7,11.44,12.4,11.75,22,119,76,4,393,378,9,49,91.46,90.29,40.31,3.2,0.5526315789473685,0.4736842105263157,3,2.75,5.70392858803616,6.444035983974896,4.318681318681318,0.41795914,4.772097495605091,11.06204565471272,4.973684210526316,0.01924,0.12481,0.1071268440529446,13.02863932857144,365,75.2,6.0,7.66,7.82,8.2,9.38,6.9,6.3,12,90,65,5,301,291,4,45,109.58,107.57,47.22,1.8,0.5151515151515151,0.4242424242424242,4,2.2,5.374902752677606,6.487450069515196,4.013333333333334,0.45785435,4.071037344685129,10.48345578336631,4.476923076923077
1_3_3,0.0829,0.09166,0.14006749159959148,-12.500778068885513,117.0,-9.879999999999995,1.7000000000000002,2.63,3.38,2.0,2.0,3.0999999999999996,1.791666666666667,14.0,33.0,12.0,0.0,106.0,99.0,6.0,-2.0,-7.430000000000007,-11.730000000000004,-5.160000000000004,0.9999999999999999,0.03111950686021081,0.019200779727095496,3.0,0.7777777777777779,0.321555314190733,-0.2118771513285873,0.38759018759018815,0.037536875000000025,0.600904873686325,0.18778348250848254,0.5268051683146022,22.417465689163805,12.500778068885513,9.879999999999995,-12.0,2.0,7.430000000000007,11.730000000000004,5.160000000000004,-0.037536875000000025,0.07864,0.1554,0.2940753910519451,11.886580676271176,604,76.42,5.5,8.49,7.7,9.4,8.84,6.6,6.625,25,153,106,9,499,473,11,73,110.8,105.13,47.79,1.9,0.4672897196261682,0.3981481481481481,6,2.4444444444444446,5.687561081045126,6.826047333453936,3.960317460317461,0.8372081190131,4.712976526820435,10.45565380677554,4.471698113207547,-0.00426,0.06374,0.1540078994523536,24.38735874515669,487,86.3,3.8,5.86,4.32,7.4,6.84,3.5,4.833333333333333,11,120,94,9,393,374,5,75,118.23,116.86,52.95,0.9,0.4361702127659574,0.3789473684210526,3,1.6666666666666667,5.366005766854393,7.037924484782524,3.5727272727272728,0.7996712440131,4.11207165313411,10.267870324267058,3.944892944892945
1_3_4,0.21105000000000002,0.17127,0.18091996938554328,-5.521212437909824,209.0,-3.049999999999997,1.200000000000001,1.8600000000000012,1.17,1.5,0.5999999999999996,2.3999999999999995,0.9000000000000004,8.0,54.0,34.0,1.0,175.0,166.0,5.0,21.0,-3.0600000000000023,-6.939999999999998,-2.5700000000000003,0.5,0.0047413793103449065,-0.02754036087369427,1.0,0.8333333333333335,-0.3394844854067296,-0.8040620692305707,0.004250520471894781,0.23719299299999996,0.14339451071748543,0.6092782087339206,0.1514016735619812,17.64035384736127,5.521212437909824,3.049999999999997,-34.0,-21.0,3.0600000000000023,6.939999999999998,2.5700000000000003,-0.23719299299999996,0.18512,0.25034,0.2599268486909498,11.638805024590162,644,69.31,8.3,10.71,8.94,10.9,10.02,10.2,9.0,22,163,113,6,532,511,11,83,103.66,98.14,44.74,2.6,0.5172413793103449,0.4786324786324786,6,3.8333333333333335,4.696674597477099,5.306457795052116,4.061068702290076,0.8207211331759999,3.7329792611812116,10.824356650175355,4.531148509005019,-0.02593,0.07907,0.0790068793054065,17.160017462499987,435,72.36,7.1,8.85,7.77,9.4,9.42,7.8,8.1,14,109,79,5,357,345,6,62,106.72,105.08,47.31,2.1,0.5125,0.5061728395061729,5,3.0,5.036159082883828,6.110519864282686,4.056818181818182,0.583528140176,3.589584750463726,10.215078441441435,4.379746835443038
1_3_5,0.16525,0.06462000000000001,0.4199726264785935,3.371583766273236,547.0,3.049999999999997,-1.200000000000001,0.0600000000000005,1.0899999999999999,1.3000000000000007,0.1999999999999993,0.0,-4.0,22.0,131.0,91.0,5.0,456.0,434.0,11.0,66.0,3.0600000000000023,1.2900000000000063,-1.279999999999994,0.0,0.08763066202090602,0.06550144238927547,4.0,0.7083333333333335,-0.16016294482727655,0.2660428487770785,-0.013119429590018328,0.6425220650000001,0.13250736819750397,0.2916508620204663,0.23720934447324105,15.61768450219796,-3.371583766273236,-3.049999999999997,-91.0,-66.0,-3.0600000000000023,-1.2900000000000063,1.279999999999994,-0.6425220650000001,0.2137,0.22076,0.468009889137944,15.415728667045435,922,68.1,8.7,11.0,9.34,11.0,8.87,11.0,8.833333333333334,32,227,160,8,763,734,15,118,102.44,98.45,43.7,2.5,0.5304878048780488,0.4457831325301205,7,3.375,5.304316187544228,6.168549151352936,4.080213903743315,1.2775845422,4.101953514938433,10.17041487355257,4.5850354314297626,0.04845,0.15614,0.0480372626593505,12.0441449007722,375,65.05,9.9,10.94,8.25,9.7,8.67,11.0,12.833333333333334,10,96,69,3,307,300,4,52,99.38,97.16,44.98,2.5,0.4428571428571428,0.380281690140845,3,2.6666666666666665,5.464479132371505,5.9025063025758575,4.093333333333334,0.6350624772,3.969446146740929,9.878764011532104,4.3478260869565215
1_4_1,0.14865,0.12446,0.17381186116824682,-8.8020120707459,187.0,-20.229999999999997,5.699999999999999,6.279999999999999,2.17,3.8000000000000007,2.3100000000000005,7.0,4.666666666666666,18.0,52.0,27.0,-3.0,160.0,153.0,8.0,13.0,-17.83,-17.02000000000001,-6.140000000000001,1.1,0.019622093023255793,0.07509392685594712,-1.0,0.5,-0.4048410724645741,-0.9530310992689408,0.20079365079365097,0.20887300740000014,0.2650704183322765,0.20630761618041582,0.22040526188427645,18.520128992794156,8.8020120707459,20.229999999999997,-27.0,-13.0,17.83,17.02000000000001,6.140000000000001,-0.20887300740000014,0.18702,0.18259,0.4916425569776333,10.133479015151512,894,53.85,12.1,14.44,9.99,13.8,9.63,14.1,11.166666666666666,36,233,154,6,740,716,21,102,90.63,86.91,41.12,3.2,0.53125,0.50920245398773,5,2.833333333333333,4.730088664837289,5.396647969248044,4.228571428571429,1.0442944648,3.995946919603545,10.90905700223879,4.6188427618842764,0.03837,0.05813,0.3178306958093865,18.93549108589741,707,74.08,6.4,8.16,7.82,10.0,7.32,7.1,6.5,18,181,127,9,580,563,13,89,108.46,103.93,47.26,2.1,0.5116279069767442,0.4341085271317829,6,2.333333333333333,5.134929737301863,6.349679068516985,4.027777777777778,0.8354214574,3.7308765012712684,10.702749386058374,4.3984375
1_4_2,0.049569999999999975,0.03889000000000001,0.09312206266463446,-2.9412838755759783,134.0,-10.689999999999998,2.0999999999999996,1.5999999999999996,1.5099999999999998,1.8999999999999986,0.5999999999999996,2.1999999999999993,4.4,7.0,44.0,18.0,0.0,117.0,112.0,7.0,5.0,-8.240000000000009,-10.460000000000008,-2.730000000000004,0.7,-0.009981612818492303,-0.023663018790006207,3.0,0.75,-0.3271892215422918,-0.645388982608945,0.2094731509625123,0.22981343769999996,0.1428921491260171,0.11550958748631146,0.23252320881137756,26.87513466335932,2.9412838755759783,10.689999999999998,-18.0,-5.0,8.240000000000009,10.460000000000008,2.730000000000004,-0.22981343769999996,0.25475,0.24809,0.5024818632898143,10.573591812626258,926,68.5,8.6,11.15,9.86,11.7,8.73,11.5,16.0,29,224,157,8,769,734,18,114,102.85,98.32,42.98,2.5,0.5432098765432098,0.3832335329341317,6,2.5,4.844804480599114,5.518712200937637,4.090425531914893,0.9746636108,4.259991309766236,10.915680637326743,4.643731532292106,0.20518,0.2092,0.4093598006251798,13.514875688202237,792,79.19,6.5,9.55,8.35,9.8,8.13,9.3,11.6,22,180,139,8,652,622,11,109,111.09,108.78,45.71,1.8,0.5531914893617021,0.4068965517241379,3,1.75,5.171993702141406,6.164101183546582,3.880952380952381,0.7448501731,4.117099160640219,10.800171049840431,4.411208323480729
1_4_3,0.02099000000000001,0.003360000000000002,0.14296448430673458,-13.342568277240906,195.0,-13.129999999999995,3.0,4.78,3.7700000000000005,5.1000000000000005,1.5300000000000011,5.299999999999999,4.4,11.0,43.0,23.0,0.0,171.0,161.0,8.0,14.0,-10.689999999999998,-12.14,-7.359999999999999,0.9000000000000001,0.038408935491224094,-0.005321507760532196,0.0,0.3999999999999999,-0.4920354497789168,-0.3479979475799153,0.41961984536082486,0.12291567749999999,0.1922887450965045,0.8505001169117428,0.5407553603243835,32.32196555466814,13.342568277240906,13.129999999999995,-23.0,-14.0,10.689999999999998,12.14,7.359999999999999,-0.12291567749999999,0.15253,0.21176,0.2817124581468088,4.641519588709679,643,67.08,9.1,11.83,11.08,10.8,9.64,13.2,11.8,23,151,105,5,538,513,9,72,101.42,96.24,40.46,2.7,0.514018691588785,0.3727272727272727,3,2.8,5.126919028724565,6.178644041460027,4.203125,0.6254221395,4.05842650582902,11.355235125561865,4.833438287153652,0.13154,0.2084,0.1387479738400742,17.984087865950585,448,80.21,6.1,7.05,7.31,5.7,8.11,7.9,7.4,12,108,82,5,367,352,1,58,112.11,108.38,47.82,1.8,0.4756097560975609,0.3780487804878049,3,2.4,5.618954478503482,6.526641989039942,3.783505154639175,0.502506462,3.866137760732516,10.504735008650123,4.2926829268292686
