text_id,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_length,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-)
3_1_3,0.11895999999999998,0.11879000000000003,0.12302620031473954,-7.569169405982908,83.0,-12.11,2.5999999999999996,3.6500000000000004,2.91,2.700000000000001,1.3200000000000003,3.9000000000000004,4.166666666666666,9.0,23.0,5.0,-1.0,78.0,76.0,7.0,-3.0,-9.680000000000007,-11.829999999999998,-5.579999999999998,0.7999999999999998,0.00502824080451858,-0.005334374186833246,-1.0,0.0,-0.16346462782361737,-0.2708068459414079,0.3273071263401306,0.001172219999999946,0.10854690435960812,0.7170326760869088,0.5020490586208943,-149.61373760171045,7.569169405982908,12.11,-5.0,3.0,9.680000000000007,11.829999999999998,5.579999999999998,-0.001172219999999946
3_1_4,0.04146,0.0061199999999999866,0.1743685502246507,-2.5434618543477967,202.0,-13.340000000000003,3.0999999999999996,3.3499999999999996,1.5099999999999998,1.5999999999999996,1.3599999999999994,3.4000000000000004,3.5999999999999996,13.0,50.0,29.0,0.0,172.0,169.0,7.0,17.0,-10.899999999999991,-7.450000000000003,-3.710000000000001,0.3999999999999999,0.033445190156599636,0.03333333333333338,1.0,0.666666666666667,0.04427030632349549,-0.1614700583505888,0.20368850688895623,0.18057459100000006,0.35368461323670886,0.7295391891016525,0.178869719622071,-24.580277089681488,2.5434618543477967,13.340000000000003,-29.0,-17.0,10.899999999999991,7.450000000000003,3.710000000000001,-0.18057459100000006
3_1_5,0.11966,0.05748,0.317975526869441,-0.9806096492982785,429.0,-5.3799999999999955,2.0,2.83,1.5700000000000003,1.0,1.0600000000000005,3.5,3.700000000000001,16.0,105.0,69.0,2.0,360.0,348.0,7.0,48.0,-5.400000000000006,-6.530000000000001,-4.010000000000005,0.3999999999999999,0.047817715019255524,0.011103236475312972,0.0,0.0,-0.10384707015992944,-0.23658041087541726,0.2823922211808805,0.6631270083999999,-0.0440023491283732,-0.008882774467735999,0.3546431046431042,31.209216909216934,0.9806096492982785,5.3799999999999955,-69.0,-48.0,5.400000000000006,6.530000000000001,4.010000000000005,-0.6631270083999999
3_2_1,0.06525,0.05754999999999999,0.050175942002173235,-3.400940160319652,43.0,-3.3499999999999943,1.2999999999999998,1.5700000000000003,1.5199999999999996,1.1999999999999993,0.8300000000000001,2.5999999999999996,3.3666666666666654,4.0,12.0,3.0,-1.0,40.0,39.0,2.0,-1.0,-3.3599999999999994,-7.430000000000007,-3.1700000000000017,0.5,-0.013264554163596176,-0.029487179487179493,1.0,0.2999999999999998,0.10853836029472586,0.02631450253026113,0.16800356506238856,0.020370710000000014,0.32549719691762347,0.3104174007516445,0.2788428324697758,-196.68320379965456,3.400940160319652,3.3499999999999943,-3.0,1.0,3.3599999999999994,7.430000000000007,3.1700000000000017,-0.020370710000000014
3_2_2,0.18081999999999998,0.18694999999999998,0.13892148076959343,-9.898163910013702,50.0,-12.829999999999998,2.8000000000000007,4.44,2.8599999999999994,3.5,2.3999999999999986,3.999999999999999,4.6,6.0,17.0,4.0,-1.0,46.0,46.0,5.0,-1.0,-10.39,-14.519999999999996,-5.280000000000001,1.2,-0.01601731601731604,-0.01428571428571429,1.0,0.6499999999999999,0.1348630132680455,-0.4125549980235981,0.3742690058479532,0.03133623200000002,0.14276809015175385,0.6730124797598531,0.31465821000704697,60.471899224806236,9.898163910013702,12.829999999999998,-4.0,1.0,10.39,14.519999999999996,5.280000000000001,-0.03133623200000002
3_2_3,0.03541,0.04455999999999999,0.047113127138279365,-6.471046831481049,14.0,-0.6099999999999994,0.3000000000000007,0.5400000000000009,-0.33999999999999986,0.7999999999999989,2.0,0.09999999999999964,0.5,8.0,4.0,3.0,0.0,11.0,9.0,2.0,4.0,-0.6099999999999994,-0.480000000000004,0.29999999999999716,0.0,0.017094017094017144,0.0007122507122506172,0.0,1.0,-0.01964437104669603,-0.1610799967128438,-0.06051144811180542,0.1991256899999999,-0.19218918304421706,-0.04189570831032263,-0.14527027027027017,125.1484258984259,6.471046831481049,0.6099999999999994,-3.0,-4.0,0.6099999999999994,0.480000000000004,-0.29999999999999716,-0.1991256899999999
3_2_4,-0.004920000000000008,-0.013530000000000014,0.02390404534667212,-2.214181214053495,46.0,-1.019999999999996,0.40000000000000036,0.6799999999999997,0.6999999999999993,0.3999999999999986,0.3200000000000003,0.9000000000000004,0.0,3.0,12.0,6.0,0.0,40.0,42.0,1.0,2.0,-1.019999999999996,-3.1599999999999966,-1.5400000000000063,0.19999999999999973,-0.00935420039575463,-0.01166829963480892,-4.0,-0.8333333333333335,-0.4187106750035978,-0.3399523398774349,0.18257364341085225,-0.002968100400000062,0.09627788705826745,0.6031817472078078,0.09807440374710641,194.9289162464333,2.214181214053495,1.019999999999996,-6.0,-2.0,1.019999999999996,3.1599999999999966,1.5400000000000063,0.002968100400000062
3_2_5,0.1351,0.11065,0.14267348993066842,-5.639570387706993,167.0,-11.299999999999997,2.299999999999999,2.01,1.8000000000000007,1.3999999999999986,0.9199999999999999,2.700000000000001,6.083333333333334,10.0,35.0,22.0,0.0,145.0,139.0,5.0,14.0,-8.86,-4.890000000000001,-3.5,0.2999999999999998,-0.010948905109489093,-0.0005018248175182038,2.0,0.375,-0.03833484268330167,-0.31795100811058763,0.21592253104671766,0.170809204,-0.011228583476472487,0.3986475665900855,0.2812667146203367,-97.69186078680906,5.639570387706993,11.299999999999997,-22.0,-14.0,8.86,4.890000000000001,3.5,-0.170809204
3_3_1,0.05349999999999999,0.05097999999999997,0.05654122102163367,-6.943031042219749,70.0,-1.009999999999998,0.40000000000000036,1.5899999999999999,1.2800000000000011,1.0,1.5600000000000005,1.1999999999999993,3.4000000000000004,10.0,17.0,8.0,0.0,63.0,65.0,4.0,5.0,-1.019999999999996,-3.1200000000000045,-2.0,0.2999999999999998,-0.002032328197372091,-0.03348457350272238,-1.0,0.25,0.3137293220895909,-0.17601763258172642,0.21574037100228693,0.05490909710000014,0.5251371761955381,0.47140316978027563,0.1585445218589694,134.21770921062705,6.943031042219749,1.009999999999998,-8.0,-5.0,1.019999999999996,3.1200000000000045,2.0,-0.05490909710000014
3_3_2,0.017780000000000018,-0.007480000000000014,0.14910107186229132,-5.783724832140614,229.0,-20.069999999999993,3.5999999999999996,2.380000000000001,3.3099999999999996,2.1999999999999993,0.9700000000000006,4.5,3.2380952380952372,13.0,54.0,25.0,0.0,204.0,185.0,8.0,8.0,-15.16000000000001,-11.920000000000002,-6.140000000000001,0.9000000000000001,0.017765783999550255,0.009598792062122496,0.0,0.125,0.10571602353344911,-0.2745254345593464,0.19811676082862562,0.052330304199999955,0.7901576338566372,0.7117425049576713,0.5522777073001963,61.986944989043934,5.783724832140614,20.069999999999993,-25.0,-8.0,15.16000000000001,11.920000000000002,6.140000000000001,-0.052330304199999955
3_3_3,0.06305999999999999,0.03956,0.1495493509959751,-5.5989360406151505,178.0,-10.079999999999998,1.7999999999999998,1.7599999999999998,0.40000000000000036,0.9000000000000004,1.0499999999999998,0.9000000000000004,0.7142857142857153,12.0,52.0,30.0,1.0,149.0,150.0,5.0,17.0,-7.6299999999999955,-5.829999999999998,-1.2199999999999989,0.5,-0.04160688665710194,-0.029224712295578492,3.0,0.708333333333333,0.14832632643526722,0.005529433550436558,0.15751190431554818,0.30096637299999995,0.20638874597076828,-0.08488968956385179,0.07332148818176965,-38.45084800516878,5.5989360406151505,10.079999999999998,-30.0,-17.0,7.6299999999999955,5.829999999999998,1.2199999999999989,-0.30096637299999995
3_3_4,0.05592,0.05287999999999998,0.07524901274458035,-4.692286726872302,103.0,-5.789999999999999,2.1999999999999993,1.7100000000000009,0.8800000000000008,0.5,0.75,3.0,5.166666666666666,9.0,25.0,16.0,-1.0,89.0,88.0,-1.0,7.0,-5.810000000000002,-5.5,-2.490000000000002,0.2999999999999998,0.016141021556759005,0.016320927394752882,2.0,1.0,0.2174929070777596,-0.01691267024134735,0.06581628133581319,0.20806826200000006,0.42465308196936125,-0.1484672633890387,0.14890558131241072,97.16931169757487,4.692286726872302,5.789999999999999,-16.0,-7.0,5.810000000000002,5.5,2.490000000000002,-0.20806826200000006
3_3_5,0.12426,0.1052,0.0979774333644104,-3.7131180319283175,110.0,-1.519999999999996,0.6000000000000005,0.870000000000001,0.5300000000000011,0.5999999999999996,1.3599999999999994,0.9000000000000004,4.555555555555556,7.0,24.0,17.0,0.0,93.0,93.0,3.0,13.0,-1.529999999999987,0.09000000000000341,-0.9399999999999977,0.10000000000000009,-0.03799350256043177,-0.03993055555555558,-1.0,-0.0909090909090906,-0.050904414684460164,-0.13032816193640517,0.06327160493827133,0.13702468970000004,0.3274018556009519,0.5600580608908334,0.10040187246069632,51.80322602013774,3.7131180319283175,1.519999999999996,-17.0,-13.0,1.529999999999987,-0.09000000000000341,0.9399999999999977,-0.13702468970000004
3_4_1,0.13292,0.10319999999999999,0.24213026684407912,-6.619679958563363,240.0,-19.119999999999997,5.2,6.05,2.2800000000000002,3.3999999999999986,1.5399999999999991,5.999999999999999,5.0,11.0,65.0,39.0,-1.0,201.0,202.0,7.0,26.0,-16.710000000000008,-16.820000000000007,-5.960000000000001,1.2,-0.10209635154202784,-0.0008678881388620718,4.0,1.4333333333333331,0.5882319823664837,0.34077845707146537,0.38044154228855787,0.5019978150000001,0.22800822690659617,0.22729801433854924,0.16325860228299227,99.06902356902356,6.619679958563363,19.119999999999997,-39.0,-26.0,16.710000000000008,16.820000000000007,5.960000000000001,-0.5019978150000001
3_4_2,0.030790000000000012,0.009120000000000017,0.1417703621438745,-12.858980479801954,233.0,-13.840000000000003,3.200000000000001,3.4700000000000006,0.8099999999999987,1.8000000000000007,0.5800000000000001,3.0999999999999996,2.0238095238095237,12.0,66.0,37.0,0.0,194.0,187.0,9.0,22.0,-11.409999999999997,-9.170000000000002,-2.6999999999999957,0.6000000000000001,0.045870577530375156,-0.016983122362869196,2.0,0.7333333333333334,0.30512410153232317,0.0068370397822388185,0.08176593521421083,0.4317168320000001,0.22772019898640616,0.4246920223393431,0.0512075662894782,72.92660023644657,12.858980479801954,13.840000000000003,-37.0,-22.0,11.409999999999997,9.170000000000002,2.6999999999999957,-0.4317168320000001
3_4_3,0.09259,0.06526999999999997,0.1642641951221505,-9.02914622402437,241.0,-16.239999999999995,6.2,6.530000000000001,2.59,4.0,1.8499999999999996,8.799999999999999,8.833333333333334,11.0,58.0,37.0,-2.0,204.0,201.0,6.0,24.0,-16.319999999999993,-17.489999999999995,-7.399999999999999,1.0,-0.07312440645773977,-0.05060975609756091,1.0,1.75,0.20679300262249178,-0.3683448631236592,0.2119658119658112,0.3969563371,0.390965985027814,0.7063875738182368,0.15387931034482705,162.73396551724142,9.02914622402437,16.239999999999995,-37.0,-24.0,16.319999999999993,17.489999999999995,7.399999999999999,-0.3969563371
3_4_4,0.08174,0.03874,0.17748480290091978,-2.1586534776866966,317.0,-9.469999999999999,1.4999999999999991,2.1500000000000004,2.7800000000000002,2.0,0.4299999999999997,2.5999999999999996,0.5999999999999996,17.0,79.0,46.0,2.0,271.0,265.0,10.0,25.0,-7.019999999999996,-8.819999999999993,-4.939999999999998,0.7,-0.034782608695652195,-0.05185532624557021,2.0,0.375,0.3576945957771489,0.27175209801955713,0.44462242562929033,0.29752782069999995,0.5178299600246259,0.3255598684679093,0.4750219683655539,81.46949692442882,2.1586534776866966,9.469999999999999,-46.0,-25.0,7.019999999999996,8.819999999999993,4.939999999999998,-0.29752782069999995
3_4_5,0.08365000000000002,0.07687,0.07021123611800029,-7.905610947982445,123.0,-19.14999999999999,3.3000000000000007,4.460000000000001,3.83,3.8999999999999986,2.5199999999999996,4.100000000000001,3.9000000000000004,15.0,38.0,11.0,0.0,112.0,106.0,9.0,-5.0,-14.239999999999995,-18.13000000000001,-6.630000000000003,1.4000000000000001,-0.013073570879261753,-0.045909955611921405,0.0,0.20000000000000018,-0.21836185327846103,-0.08700703823347578,0.37800162800162784,0.03241257809999998,0.8912440494332743,1.5001046076722488,0.5625662778366918,277.3493637327678,7.905610947982445,19.14999999999999,-11.0,5.0,14.239999999999995,18.13000000000001,6.630000000000003,-0.03241257809999998
3_5_1,0.14672999999999997,0.11829999999999999,0.1706544243706295,0.8220561279197973,216.0,-18.779999999999994,7.200000000000001,8.030000000000001,0.9400000000000013,5.1,1.4100000000000001,9.399999999999999,12.0,9.0,58.0,37.0,-2.0,179.0,177.0,9.0,27.0,-18.870000000000005,-21.61999999999999,-7.0,0.7999999999999998,0.05639097744360899,0.05144312393887951,-2.0,0.75,-0.013209214724363427,-0.615946408504576,0.10073839662447348,0.33957147099999996,0.12232196069266532,0.3392666775364628,0.032806864817809256,131.61088173112796,-0.8220561279197973,18.779999999999994,-37.0,-27.0,18.870000000000005,21.61999999999999,7.0,-0.33957147099999996
3_5_2,0.07199,0.06592,0.07982444801384447,-6.9465459380713614,77.0,-21.650000000000006,6.199999999999999,5.370000000000001,1.87,2.6999999999999993,1.4800000000000004,7.5,10.666666666666668,8.0,21.0,8.0,-3.0,69.0,68.0,3.0,-2.0,-19.25999999999999,-17.30000000000001,-6.640000000000001,0.7999999999999998,0.0203947368421053,-0.0157134375618444,1.0,1.3250000000000002,0.15050661340332994,-0.10420565723024122,0.16851408471520246,0.12478709970000001,0.16090623916567903,0.3757550762048698,0.20669550498401357,31.20779261488309,6.9465459380713614,21.650000000000006,-8.0,2.0,19.25999999999999,17.30000000000001,6.640000000000001,-0.12478709970000001
3_5_3,0.09369,0.08652000000000001,0.019607086566046983,-0.35919982465996725,55.0,-10.080000000000013,1.7999999999999998,1.1600000000000001,0.5800000000000001,1.299999999999999,0.40000000000000036,1.3000000000000007,0.40000000000000036,6.0,17.0,8.0,0.0,47.0,46.0,3.0,2.0,-7.6299999999999955,-5.189999999999998,-1.509999999999998,0.3999999999999999,0.03253182461103249,0.03900678752470138,0.0,0.8000000000000003,-0.14454654642816234,-0.3100621243591064,0.1194995685936151,0.023935623999999933,0.09580945129805318,0.09113655300921941,0.09953642963351683,-9.267611300621013,0.35919982465996725,10.080000000000013,-8.0,-2.0,7.6299999999999955,5.189999999999998,1.509999999999998,-0.023935623999999933
3_5_4,0.09722,0.027260000000000003,0.2742431005755902,-9.929105619506188,358.0,-2.539999999999992,1.0,2.4300000000000015,1.1600000000000001,1.4000000000000004,0.7400000000000002,2.5,2.5,10.0,85.0,60.0,2.0,299.0,282.0,6.0,44.0,-2.549999999999997,-5.990000000000009,-2.799999999999997,0.3999999999999999,-0.05147286821705421,-0.04174743838271938,0.0,-0.4666666666666668,-0.25607631584917545,-0.25457197764997286,0.033437826541274696,0.521177707,-0.021537165302380146,0.13275866060579666,0.230824372759856,128.79023297491037,9.929105619506188,2.539999999999992,-60.0,-44.0,2.549999999999997,5.990000000000009,2.799999999999997,-0.521177707
3_6_1,0.10096999999999999,0.06897,0.19412626000935237,-1.800969519303095,231.0,-0.8200000000000074,0.2999999999999998,0.9900000000000011,1.0999999999999988,0.7999999999999989,1.0000000000000009,1.6000000000000005,0.4285714285714297,13.0,51.0,35.0,2.0,196.0,181.0,4.0,26.0,-0.8200000000000074,-3.25,-2.1099999999999994,0.30000000000000004,-0.03814814814814821,-0.03996011111902559,0.0,0.412698412698413,-0.19629999218522443,0.09935978134260104,-0.03571428571428559,0.3554179970000001,-0.037566846211036786,0.015237801493183767,0.151326686876895,129.65218614245083,1.800969519303095,0.8200000000000074,-35.0,-26.0,0.8200000000000074,3.25,2.1099999999999994,-0.3554179970000001
3_6_2,0.0476,0.04761,0.011192479304505995,0.446770199554372,-5.0,-8.459999999999994,1.2000000000000002,1.9700000000000006,-0.4599999999999991,1.4000000000000004,0.5199999999999996,-0.40000000000000036,0.5,3.0,3.0,0.0,0.0,-5.0,-5.0,2.0,1.0,-6.0,-3.069999999999993,0.7999999999999972,0.19999999999999996,-0.016393442622950727,-0.046875,-1.0,-0.25,0.12284340048957798,0.10463221714946247,-0.07042253521126796,0.058104023999999976,0.18097303464787373,0.05227724829871505,-0.08196721311475397,8.475409836065523,-0.446770199554372,8.459999999999994,-0.0,-1.0,6.0,3.069999999999993,-0.7999999999999972,-0.058104023999999976
3_6_3,0.19501999999999997,0.18986,0.1090261115082368,-5.737296602214011,80.0,-11.509999999999991,2.4000000000000004,4.1800000000000015,2.5,4.4,1.5300000000000011,3.3000000000000007,3.833333333333334,7.0,25.0,9.0,0.0,71.0,70.0,7.0,2.0,-9.060000000000002,-13.459999999999994,-4.740000000000002,1.0,0.028390596745027086,0.026785714285714246,0.0,-0.33333333333333304,0.03302109648976703,-0.06540799550862353,0.3421052631578947,0.10031058729999998,0.06344221989399301,0.07983980967413551,0.36099071207430367,130.98978328173376,5.737296602214011,11.509999999999991,-9.0,-2.0,9.060000000000002,13.459999999999994,4.740000000000002,-0.10031058729999998
3_6_4,-0.006240000000000023,-0.038709999999999994,0.1639357570972607,-4.329351531388635,189.0,-10.180000000000007,1.7999999999999998,1.1100000000000003,2.4400000000000004,0.7999999999999989,1.0099999999999998,2.799999999999999,1.8571428571428577,9.0,45.0,25.0,1.0,164.0,153.0,3.0,12.0,-7.72999999999999,-9.299999999999997,-4.25,0.7999999999999998,0.025862068965517238,-0.005427537611883415,0.0,0.14285714285714368,-0.17319395128032777,-0.09629819663078543,0.2728553667633653,0.20524574413000013,0.47946856639901725,0.20657185700719083,0.3940836940836947,2.705050505050508,4.329351531388635,10.180000000000007,-25.0,-12.0,7.72999999999999,9.299999999999997,4.25,-0.20524574413000013
3_6_5,0.05199999999999999,0.02063999999999999,0.1550544758308997,-2.5536042268626016,228.0,-7.960000000000001,1.0,0.8999999999999986,0.9900000000000002,0.9000000000000004,0.6699999999999999,0.3999999999999986,1.0,15.0,59.0,32.0,2.0,196.0,190.0,10.0,17.0,-5.490000000000009,-3.990000000000009,-1.4299999999999997,0.3999999999999999,-0.02198702198702196,-0.0453463533719865,0.0,0.16666666666666696,0.0018122198670198486,-0.11779141170674379,0.17475463467829933,0.26379151600000006,0.06643727547095635,-0.0020859321474908654,0.13610389610389628,151.172987012987,2.5536042268626016,7.960000000000001,-32.0,-17.0,5.490000000000009,3.990000000000009,1.4299999999999997,-0.26379151600000006
3_6_6,0.03616,0.022529999999999994,0.06947980457653513,-3.3197232655899995,113.0,-15.769999999999996,4.0,3.1099999999999994,0.879999999999999,2.0999999999999996,0.6899999999999995,3.700000000000001,4.914285714285713,6.0,32.0,19.0,-2.0,95.0,95.0,4.0,10.0,-13.349999999999994,-9.679999999999993,-2.969999999999999,0.6000000000000001,0.005136838470171823,-0.005589430894308911,0.0,0.3015873015873014,-0.09440465250887797,-0.48111904662624827,0.07028112449799195,0.2036446730000001,-0.4486557885212714,-0.7061971528064319,0.00393697240515678,-63.76502491013429,3.3197232655899995,15.769999999999996,-19.0,-10.0,13.349999999999994,9.679999999999993,2.969999999999999,-0.2036446730000001
3_6_7,0.00010999999999999899,-0.005120000000000013,0.0950929465683574,-4.289672855323115,39.0,-0.5100000000000051,0.20000000000000018,0.1299999999999999,1.7399999999999993,0.0,1.3900000000000006,1.6999999999999993,0.25,5.0,7.0,3.0,0.0,36.0,31.0,0.0,0.0,-0.5100000000000051,-3.0,-2.549999999999997,0.19999999999999996,0.021697754092120325,-0.013523006673691607,0.0,0.0,0.20525703882190882,-0.0007265294198015582,0.05175983436852993,-0.04901776699999999,0.4850562330393382,1.1321206886445516,0.23775204132644578,111.00004165972337,4.289672855323115,0.5100000000000051,-3.0,-0.0,0.5100000000000051,3.0,2.549999999999997,0.04901776699999999
3_7_1,0.024059999999999998,0.019339999999999996,0.1241966233942442,-6.503614099721085,82.0,-17.229999999999997,2.5,2.209999999999999,2.9000000000000004,2.4000000000000004,1.1500000000000004,2.700000000000001,0.6666666666666661,12.0,26.0,2.0,0.0,80.0,75.0,9.0,-8.0,-12.299999999999997,-11.299999999999997,-4.960000000000001,0.8999999999999999,0.000860930953337502,0.032004523607576996,0.0,0.3333333333333335,-0.05604034184792628,-0.21251835188126655,0.331951089845826,0.03121027700000001,0.6320045673641879,0.8939057990693797,0.5408084881655384,152.96218013346783,6.503614099721085,17.229999999999997,-2.0,8.0,12.299999999999997,11.299999999999997,4.960000000000001,-0.03121027700000001
3_7_2,0.06926,0.0529,0.1635486821734208,-4.706175577558492,205.0,-6.700000000000003,2.5999999999999996,3.630000000000001,1.7999999999999998,1.5999999999999996,1.1500000000000004,4.300000000000001,8.066666666666668,8.0,51.0,33.0,0.0,171.0,168.0,4.0,21.0,-6.739999999999995,-10.480000000000004,-4.799999999999997,0.5,0.04142639358388023,0.018091999743375886,0.0,0.75,0.05182465085033883,-0.4605858469619166,0.27544509622311386,0.3261715999999999,0.19004084110084918,0.5403893828126716,0.2216981132075473,187.01469002695416,4.706175577558492,6.700000000000003,-33.0,-21.0,6.739999999999995,10.480000000000004,4.799999999999997,-0.3261715999999999
3_7_3,0.008080000000000004,-0.013269999999999976,0.08324530353284221,-3.2707397182539797,111.0,-6.259999999999998,4.5,5.370000000000001,0.13000000000000078,1.9000000000000004,1.4299999999999997,6.800000000000001,2.6500000000000004,5.0,21.0,19.0,-2.0,91.0,86.0,0.0,17.0,-8.790000000000006,-11.030000000000001,-4.25,0.20000000000000018,0.012396694214876103,0.006568144499179085,0.0,0.5,0.1858963529763562,-0.058074845854124035,-0.091209910062787,0.037146346699999944,0.6026896187397659,0.5167001559061166,-0.12903473421608158,224.05035501823068,3.2707397182539797,6.259999999999998,-19.0,-17.0,8.790000000000006,11.030000000000001,4.25,-0.037146346699999944
3_7_4,0.09193999999999997,0.08496999999999999,0.10559692414597699,-5.157649484828795,51.0,-13.029999999999994,2.9000000000000004,3.33,2.210000000000001,2.6000000000000014,1.2799999999999994,3.9000000000000004,4.050000000000001,9.0,19.0,1.0,-1.0,50.0,47.0,5.0,-10.0,-10.590000000000003,-13.010000000000005,-4.759999999999998,0.7999999999999998,0.007109557109557074,-0.030536130536130524,2.0,0.7333333333333332,0.37655141699975836,0.2654700137209316,0.2492052278346888,0.129179791,0.8619778924038339,0.4181388139338491,0.38587556332198947,-57.17579095005976,5.157649484828795,13.029999999999994,-1.0,10.0,10.590000000000003,13.010000000000005,4.759999999999998,-0.129179791
3_7_5,0.03964999999999999,0.02814,0.07249378326105388,-3.089674635317456,106.0,-8.560000000000002,1.2000000000000002,0.629999999999999,0.2900000000000009,0.9000000000000004,0.8699999999999992,0.40000000000000036,-0.9523809523809526,9.0,32.0,16.0,1.0,89.0,82.0,4.0,6.0,-6.1000000000000085,-5.310000000000002,-0.5200000000000031,0.5,-0.007976683540420249,-0.023239760699493794,1.0,0.17460317460317465,-0.1593398725097641,-0.24501779684747227,-0.008229166666666288,0.033944239200000004,0.32544656379776526,0.48180897114704635,0.04338088663905548,30.339990796134373,3.089674635317456,8.560000000000002,-16.0,-6.0,6.1000000000000085,5.310000000000002,0.5200000000000031,-0.033944239200000004
3_7_6,0.027379999999999988,0.022129999999999983,0.04653254447001598,-6.42826949395895,124.0,-0.9099999999999966,0.2999999999999998,1.0099999999999998,0.8200000000000003,0.29999999999999893,0.6600000000000001,0.6999999999999993,-0.48214285714285765,8.0,31.0,20.0,1.0,104.0,101.0,3.0,12.0,-0.9200000000000017,-2.0,-1.2000000000000028,0.19999999999999973,0.011254328587918416,0.011193339500462529,0.0,0.0,-0.11440325414726438,-0.1900913016950696,0.12056561647233943,0.1063978337,0.06303900610746904,0.26278289505758856,0.10419891256895664,122.37131404532283,6.42826949395895,0.9099999999999966,-20.0,-12.0,0.9200000000000017,2.0,1.2000000000000028,-0.1063978337
3_7_7,0.07416000000000002,0.05819999999999999,0.10371242820864701,-0.24687254845253648,130.0,-10.790000000000006,2.0999999999999996,1.3600000000000012,1.5100000000000007,0.9000000000000004,0.7599999999999998,2.1999999999999993,1.5,8.0,30.0,18.0,0.0,112.0,107.0,3.0,10.0,-8.350000000000009,-4.790000000000006,-2.8200000000000003,0.30000000000000027,0.0040332619628541955,0.021031207598371793,0.0,0.25,0.09577216107130582,-0.13073986097744683,0.16107382550335592,0.14550589999999997,-0.0488438652336054,0.10819073065970564,0.2121621621621621,-266.2203742203742,0.24687254845253648,10.790000000000006,-18.0,-10.0,8.350000000000009,4.790000000000006,2.8200000000000003,-0.14550589999999997
3_8_1,0.14164,0.11897,0.1619545750615321,-5.58535417625432,194.0,-14.14,3.3000000000000007,3.2200000000000006,1.58,1.8999999999999986,1.1700000000000008,3.499999999999999,1.3809523809523796,14.0,54.0,31.0,-1.0,163.0,163.0,5.0,14.0,-11.710000000000008,-10.680000000000007,-3.6499999999999986,0.8999999999999999,0.00892197233660652,-0.003409388932599011,3.0,0.6944444444444442,-0.040242723788392,-0.13050673331448692,0.2281021897810218,0.403986202,-0.012166131024355487,0.230164274060904,0.19343398190928607,41.49993492548964,5.58535417625432,14.14,-31.0,-14.0,11.710000000000008,10.680000000000007,3.6499999999999986,-0.403986202
3_8_2,0.13162000000000001,0.11091999999999999,0.1439366824580723,-2.3060001247413635,161.0,-27.07,6.2,5.880000000000001,2.2700000000000014,4.0,1.5099999999999998,6.399999999999999,10.2,14.0,42.0,22.0,-1.0,139.0,136.0,6.0,8.0,-22.200000000000003,-16.909999999999997,-6.260000000000005,1.0,0.016853932584269704,-0.006489675516224258,4.0,1.5,-0.07016682527970719,-0.228470708509799,0.22249450735169862,0.27873398271999994,0.11541417105063623,0.16034187207426598,0.2702573309395575,88.40129662876524,2.3060001247413635,27.07,-22.0,-8.0,22.200000000000003,16.909999999999997,6.260000000000005,-0.27873398271999994
3_8_3,0.031029999999999988,0.003789999999999988,0.1577040987443415,-3.397203403715772,175.0,-14.959999999999994,3.6000000000000005,4.760000000000001,2.5700000000000003,3.8000000000000007,1.08,4.9,5.7285714285714295,9.0,51.0,25.0,-1.0,150.0,147.0,10.0,12.0,-12.530000000000001,-16.200000000000003,-5.550000000000004,1.2000000000000002,0.026026702720973405,0.0032955889809024863,0.0,-0.1428571428571428,-0.1960728405692178,-0.3841555652327777,0.3067193675889346,0.24372682,-0.03403634811592671,0.2055061625635517,0.3444993903265141,-65.27967077631757,3.397203403715772,14.959999999999994,-25.0,-12.0,12.530000000000001,16.200000000000003,5.550000000000004,-0.24372682
3_8_4,0.029700000000000004,0.004819999999999991,0.10832325362231449,-4.384596500400898,155.0,-9.89,1.7000000000000002,1.6899999999999995,0.8100000000000005,1.5999999999999996,0.5700000000000003,1.200000000000001,0.7142857142857135,8.0,41.0,25.0,1.0,130.0,129.0,4.0,15.0,-7.430000000000007,-5.599999999999994,-1.7999999999999972,0.5,0.04474043715846987,0.03305050505050505,1.0,0.375,0.004854836095592674,-0.2695691998339065,0.17711848220538684,0.15706393200000002,0.3096123668378028,0.3980914335535459,0.13721382612599076,-35.996658187440744,4.384596500400898,9.89,-25.0,-15.0,7.430000000000007,5.599999999999994,1.7999999999999972,-0.15706393200000002
