align_idx,unique_paragraph_id,mean_surprisal_gpt2,avg_mean_surprisal_gpt2,mean_surprisal_pythia,avg_mean_surprisal_pythia,SBERT,lexile,text_evaluator,o3-mini_simple_prompt,o3-mini_clear_prompt,o3-mini_clear_specific_prompt,llama-3.3-70b-versatile_simple_prompt,gemini-2.0-flash_simple_prompt,gpt-4o_simple_prompt,claude-sonnet-4-0_simple_prompt,gpt-5_simple_prompt,gemini-2.5-pro_simple_prompt,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,gpt-5_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_clear_prompt,gpt-5_clear_prompt,gpt-4o_clear_prompt,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt,gemini-2.0-flash_clear_specific_prompt,gpt-5_clear_specific_prompt,gpt-4o_clear_specific_prompt,gemini-2.5-pro_clear_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,CAREC,CAREC_M,CARES,CML2RI,flesch_reading_ease,flesch_kincaid_grade_score,gunning_fog_index,coleman_liau_index,smog_index,dale_chall_score,ARI,linsear_formula,difficult_words_count_textstats,syllable_count_textstats,text_length_textstats,sentence_count_textstats,char_count_textstats,letter_count_textstats,polysyllabcount_textstats,monosyllabcount_textstats,fernansex_huerta,szigriszt_pazos,gutierrez_polini,crawford,text_length,text_length_no_punc,sentence_count,cpidr_density,depid_density,word_length,raw_wordFreq_frequency,wordFreq_frequency,mean_entropy_gpt2,avg_mean_entropy_gpt2,mean_entropy_pythia,avg_mean_entropy_pythia,total_slor_gpt2,average_slor_gpt2,total_slor_pythia,average_slor_pythia,total_slor_gpt2_pimentel,average_slor_gpt2_pimentel,total_slor_pythia_pimentel,average_slor_pythia_pimentel,UID_superlin_1.25_gpt2,UID_superlin_1.5_gpt2,UID_superlin_2_gpt2,UID_var_sent_gpt2,UID_var_lang_gpt2,UID_local-var_gpt2,UID_max_gpt2,UID_superlin_1.25_pythia,UID_superlin_1.5_pythia,UID_superlin_2_pythia,UID_var_sent_pythia,UID_var_lang_pythia,UID_local-var_pythia,UID_max_pythia,UID_superlin_1.25_gpt2_pimentel,UID_superlin_1.5_gpt2_pimentel,UID_superlin_2_gpt2_pimentel,UID_var_sent_gpt2_pimentel,UID_var_lang_gpt2_pimentel,UID_local-var_gpt2_pimentel,UID_max_gpt2_pimentel,UID_superlin_1.25_pythia_pimentel,UID_superlin_1.5_pythia_pimentel,UID_superlin_2_pythia_pimentel,UID_var_sent_pythia_pimentel,UID_var_lang_pythia_pimentel,UID_local-var_pythia_pimentel,UID_max_pythia_pimentel,avg_UID_superlin_1.25_gpt2,avg_UID_superlin_1.5_gpt2,avg_UID_superlin_2_gpt2,avg_UID_var_sent_gpt2,avg_UID_var_lang_gpt2,avg_UID_local-var_gpt2,avg_UID_max_gpt2,avg_UID_superlin_1.25_pythia,avg_UID_superlin_1.5_pythia,avg_UID_superlin_2_pythia,avg_UID_var_sent_pythia,avg_UID_var_lang_pythia,avg_UID_local-var_pythia,avg_UID_max_pythia,avg_UID_superlin_1.25_gpt2_pimentel,avg_UID_superlin_1.5_gpt2_pimentel,avg_UID_superlin_2_gpt2_pimentel,avg_UID_var_sent_gpt2_pimentel,avg_UID_var_lang_gpt2_pimentel,avg_UID_local-var_gpt2_pimentel,avg_UID_max_gpt2_pimentel,avg_UID_superlin_1.25_pythia_pimentel,avg_UID_superlin_1.5_pythia_pimentel,avg_UID_superlin_2_pythia_pimentel,avg_UID_var_sent_pythia_pimentel,avg_UID_var_lang_pythia_pimentel,avg_UID_local-var_pythia_pimentel,avg_UID_max_pythia_pimentel,max_embedding_depth_heuristic,avg_embedding_depth_heuristic,text_id,s_idx,sentence,level,max_embedding_depth,avg_embedding_depth
3,1_10_Ele_2,4.613810062408447,4.613810247496555,5.379161834716797,5.379162167247973,-0.50045,1090,650.0,7,20,10,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,9.0,8.0,7.0,7.0,5.0,65.0,25.0,10.0,5.0,5.0,5.0,55.0,18.0,5.0,5.0,15.0,0.12856,0.2899,-0.0318657103364593,3.5846381833333254,69.11,8.3,9.71,5.92,0.0,9.57,7.1,10.5,4,26,19,1,77,76,1,13,103.46,102.58,49.75,2.2,19,19,1,0.4736842105263157,0.4736842105263157,4.0,117.8408421052632,9.953368524372255,7.291834429690712,7.291834429690712,7.692717131815459,7.692717131815459,2.285345256032544,2.285345256032544,1.5199293993198009,1.5199293993198009,2.262200665912541,2.262200665912541,1.45347633911103,1.45347633911103,7.079521617537997,11.002653247781746,27.40595130746913,6.118763276884383,6.283221486251783,16.100890653092343,9.343585014343262,8.549807450457624,13.726950897018147,36.20911548386753,7.273108424008224,7.439457331133962,16.61054038985779,9.696551322937012,7.132428980797401,11.117778942158605,27.90114015674736,6.399847245750744,6.583612985517073,17.11585507805377,9.351283921860158,8.693133944904764,14.020976524526167,37.34018504090567,7.684830720010021,7.909802584467032,18.183807185105703,9.900253936648369,7.079521617537997,11.002653247781746,27.40595130746913,6.118763276884383,6.283221486251783,16.100890653092343,9.343585014343262,8.549807450457624,13.726950897018147,36.20911548386753,7.273108424008224,7.439457331133962,16.61054038985779,9.696551322937012,7.132428980797401,11.117778942158605,27.90114015674736,6.399847245750744,6.583612985517073,17.11585507805377,9.351283921860158,8.693133944904764,14.020976524526167,37.34018504090567,7.684830720010021,7.909802584467032,18.183807185105703,9.900253936648369,2,2.0,1_10_2,1.0,But the island still uses only cash so the closure of the Greek banks has had a serious effect.,Ele,2.0,2.0
4,1_10_Ele_2,4.856396675109863,5.22080149100377,5.197602272033691,5.348816353541154,-0.04174,620,160.0,5,15,10,6.0,4.0,4.0,6.0,5.0,5.0,6.0,3.0,5.0,6.0,4.0,4.0,5.0,75.0,15.0,12.0,5.0,5.0,10.0,60.0,10.0,25.0,4.0,15.0,0.0381,0.18105,-0.097411220616866,8.090481794736846,83.66,4.8,6.74,7.06,0.0,7.32,6.3,6.0,3,33,26,2,117,113,1,20,115.58,114.76,48.49,1.2,26,26,2,0.4285714285714285,0.4642857142857143,4.423076923076923,70.84676923076923,10.412284255369851,7.340643782455188,7.598868013789447,7.780202219119439,8.392455408206352,2.3608630150570664,1.9575288905414163,2.0195325306942014,1.885205458756664,2.3312744354158235,1.9173455816040044,1.99904478463942,1.7932158747689213,7.856668907782027,13.019787780617788,37.83654197165586,14.252091376373336,14.67214165533532,21.57559436095877,14.84018361568451,8.64618425945868,14.796416460292468,46.37537909058012,19.359159241272582,19.4103944438723,27.933776940587663,18.536367893219,7.955838376049028,13.26403814502014,38.95097551214504,15.078262514460542,15.537541755401651,23.015664568025333,14.8593257535249,8.704071341431154,14.94092232386333,47.1193798980552,19.88976145528036,19.950691287918094,29.14413864944505,18.58277636021376,8.696779898728096,14.587429565654428,43.00412459814012,14.93237589157268,16.191628118297416,25.72257425539741,13.450439631938934,8.912741525013399,15.209095351609369,47.21975061803589,18.463752031893016,18.619817778693417,29.749122027866427,16.2053062915802,8.816003278006761,14.876149473392474,44.36762737974183,15.857840969886944,17.216926505041684,27.237188281156826,13.767655932344496,9.139464170410344,15.737588103287315,49.8196798545174,20.068225190583608,20.305120154689146,32.180928561954886,16.71563484892249,2,2.0,1_10_2,2.0,Local people have to make nine-hour round trips to the nearest big island to get cash. Greek visitors say they don't have enough cash to come.,Ele,2.0,2.0
5,1_10_Ele_2,4.640841007232666,5.0113760616098135,5.40814733505249,5.670584020870073,-0.53327,1020,60.0,8,10,10,6.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,75.0,15.0,12.0,3.0,5.0,10.0,75.0,10.0,3.0,5.0,15.0,0.01381,0.16028,-0.1282802012755689,6.195922766666669,82.65,5.2,5.6,7.01,0.0,8.28,7.0,6.0,2,35,28,2,127,120,0,21,114.56,114.96,48.73,1.3,28,28,2,0.4285714285714285,0.4642857142857143,4.285714285714286,63.864492857142864,11.51901710645605,7.510730367686067,7.880976375192404,8.226609687720027,8.594151277627263,3.343531806104767,2.6927996353325523,2.576281027568721,2.279873633318547,3.329160429710304,2.666259575923277,2.5596782849738795,2.1598157160402467,7.423416949283876,12.2745098406108,36.85298526039947,15.315566855471994,15.50268610358466,24.73669880101092,18.164602756500244,8.854190578148973,14.89386117559391,45.52227042793693,16.27479834000354,16.465533356785336,23.5079556613126,18.29388928413391,7.449470298150539,12.328596540009563,37.103403964931765,15.432388437017778,15.632147555334996,25.10726050476416,18.158763741259463,8.883908457775277,14.959572517644336,45.913604441329504,16.48627834359134,16.69179091611987,23.73607116272464,18.56458219885826,7.992222727497346,12.995926970398168,36.80952576088012,11.511713313207691,12.18730072565898,23.349802642240263,13.679081916809082,8.807699541845118,14.584211221211524,42.75748964223133,12.977253536597782,13.358476557224618,25.71188717640664,14.381273865699768,8.041117716646935,13.08900373333065,37.15616384508008,11.589801809491156,12.310563359470445,23.86318973935973,13.70236966997618,9.023107348491465,14.966788615576508,43.97455529961202,12.911885523669987,13.38183971920818,26.259595542319865,14.54382648691535,3,2.5,1_10_2,4.0,"""Tourist numbers have reduced by 80% this year,"" said Mayor Maria Kakali, in an office in the village where she grew up. The village has about 200 people.",Ele,3.0,2.5
6,1_10_Ele_2,4.839912414550781,4.839912907944785,5.169219017028809,5.1692191693517895,-0.50045,10,50.0,8,10,20,8.0,4.0,9.0,8.0,8.0,7.0,8.0,4.0,7.0,9.0,6.0,7.0,10.0,65.0,15.0,12.0,5.0,15.0,10.0,40.0,20.0,5.0,22.0,25.0,0.01788,0.19188,-0.1346062808575245,6.779419650000001,78.59,6.8,7.2,7.54,0.0,6.28,9.6,8.0,0,23,18,1,84,78,0,13,110.48,109.23,46.87,1.7,18,18,1,0.6842105263157895,0.5263157894736842,4.388888888888889,67.07406666666665,10.067476037335696,7.444581158303966,7.444581158303966,8.29927659779787,8.29927659779787,2.1383382002825946,2.1383382002825946,1.8089486641792831,1.8089486641792831,2.079661358352684,2.079661358352684,1.770275967677749,1.770275967677749,7.620300029625671,12.210850503408132,32.77186750535433,9.34719261041871,9.74615516933182,16.57533402094118,11.05245566368103,8.218414425831313,13.283554797092084,36.21150422813009,9.489904116504457,9.529081575714038,14.321356510031638,12.853149890899658,7.755796397056962,12.510093126393643,34.11457382397047,10.118475342824768,10.59500554771266,17.282646509036223,11.744760751724243,8.309371859056272,13.484891450682069,37.09214004998868,9.969223287524516,10.025205527267508,14.943002649352875,12.928785525262356,7.620300029625671,12.210850503408132,32.77186750535433,9.34719261041871,9.74615516933182,16.57533402094118,11.05245566368103,8.218414425831313,13.283554797092084,36.21150422813009,9.489904116504457,9.529081575714038,14.321356510031638,12.853149890899658,7.755796397056962,12.510093126393643,34.11457382397047,10.118475342824768,10.59500554771266,17.282646509036223,11.744760751724243,8.309371859056272,13.484891450682069,37.09214004998868,9.969223287524516,10.025205527267508,14.943002649352875,12.928785525262356,3,3.0,1_10_2,6.0,"""Even people born here and living in Athens, who have their own places on the island, aren't coming.""",Ele,3.0,3.0
7,1_10_Adv_3,4.93095588684082,4.930955946007195,5.225367546081543,5.22536760020782,-0.55072,1230,1100.0,12,40,45,9.0,7.0,12.0,10.0,11.0,11.0,9.0,7.0,12.0,10.0,11.0,10.0,40.0,65.0,25.0,52.0,35.0,65.0,20.0,65.0,57.0,50.0,65.0,25.0,0.02423,0.13998,0.0957350231769923,3.493033351282037,27.84,26.3,28.96,9.42,0.0,10.72,33.8,38.0,8,91,68,1,306,299,4,49,59.48,55.46,28.75,2.8,68,68,1,0.4927536231884058,0.4347826086956521,4.411764705882353,58.12083132352941,10.784466974833649,6.952294608687653,6.952294608687653,7.726219049271415,7.726219049271415,2.5442701686630773,2.5442701686630773,2.249840417276101,2.249840417276101,2.5309867075687227,2.5309867075687227,2.2284690701150414,2.2284690701150414,7.835612202299401,12.712851700159106,35.45068359560268,11.136388979331414,11.658659855054148,24.4985551121994,17.585742950439453,8.321020615662544,13.474766874403368,37.011438823267575,9.70681696819768,9.771343870425431,22.045609990831213,16.481900215148926,7.869703089604572,12.7958898500862,35.874361775131604,11.428890471591204,11.97053726357076,25.747073110253307,17.875288248062134,8.372845959623927,13.59415976371713,37.55947891528064,10.03105340051998,10.106894598850587,23.247983074880302,16.67435809969902,7.835612202299401,12.712851700159106,35.45068359560268,11.136388979331414,11.658659855054148,24.4985551121994,17.585742950439453,8.321020615662544,13.474766874403368,37.011438823267575,9.70681696819768,9.771343870425431,22.045609990831213,16.481900215148926,7.869703089604572,12.7958898500862,35.874361775131604,11.428890471591204,11.97053726357076,25.747073110253307,17.875288248062134,8.372845959623927,13.59415976371713,37.55947891528064,10.03105340051998,10.106894598850587,23.247983074880302,16.67435809969902,4,4.0,1_10_3,1.0,"Kakali has badgered the government and a major Greek bank into promising an ATM within weeks but she still feels it may come too late for this season on an island where tourism dwarfs the two other sources of income: fishing and agriculture: ""We have almost no reservations in August, when usually we have people calling us up asking to find a room and we can't help them.""",Adv,3.0,3.0
8,1_10_Adv_3,5.053618431091309,5.053618189765186,5.232924461364746,5.232924720863017,-0.79777,1630,1040.0,12,35,45,9.0,7.0,10.0,10.0,12.0,11.0,8.0,7.0,10.0,9.0,11.0,10.0,30.0,65.0,25.0,58.0,50.0,65.0,40.0,65.0,49.0,45.0,60.0,25.0,0.06429,0.2066,0.0583227288540328,1.869665262962961,46.78,16.9,17.38,9.77,0.0,9.52,20.5,22.5,8,58,41,1,187,185,2,26,81.02,77.7,37.08,3.0,41,41,1,0.4523809523809524,0.3571428571428571,4.536585365853658,76.82907341463414,10.725481450832076,6.915950876910512,6.915950876910512,6.870847123425182,6.870847123425182,2.380725344125787,2.380725344125787,2.2015276442039,2.2015276442039,2.326387945720103,2.326387945720103,2.162932429746172,2.162932429746172,8.118772719777134,13.311365426893744,37.64396455217368,12.104971481438842,12.819575057993262,23.410241674761984,16.10778570175171,8.468670106138429,13.964310653233298,39.75245868261235,12.370162544518328,12.438517906378678,23.33127029935624,14.991083145141602,8.254321636878197,13.629086285853878,39.211413498018935,13.120267629797636,13.929691160131064,25.680002332636697,16.062738518230617,8.568979804674427,14.201689116504191,40.91787712479456,13.130168579931404,13.220194860677315,24.666961950478576,15.4839106798172,8.118772719777134,13.311365426893744,37.64396455217368,12.104971481438842,12.819575057993262,23.410241674761984,16.10778570175171,8.468670106138429,13.964310653233298,39.75245868261235,12.370162544518328,12.438517906378678,23.33127029935624,14.991083145141602,8.254321636878197,13.629086285853878,39.211413498018935,13.120267629797636,13.929691160131064,25.680002332636697,16.062738518230617,8.568979804674427,14.201689116504191,40.91787712479456,13.130168579931404,13.220194860677315,24.666961950478576,15.4839106798172,4,4.0,1_10_3,2.0,A hard winter ahead may be slightly improved by 50 workers billeted in the village to expand the harbor but there is an even bigger crisis looming because the government has said it will end a decades-old tax break for islands.,Adv,3.0,3.0
7,1_10_Ele_3,4.586678504943848,5.106231255313525,5.104727745056152,5.492392741143704,-0.49466,1020,720.0,8,20,10,7.0,4.0,5.0,8.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,5.0,20.0,60.0,15.0,20.0,5.0,6.0,20.0,60.0,14.0,15.0,5.0,15.0,0.10351,0.22816,0.0474511793557479,14.102828525806444,79.3,6.5,8.46,6.73,8.8,7.53,7.7,8.666666666666666,3,66,52,3,226,218,3,41,111.19,110.43,48.47,1.6,52,52,3,0.5,0.4615384615384615,4.1923076923076925,85.43831346153844,10.430191118511352,7.050768471681154,7.95454863860057,7.284360147439516,7.946915076329158,2.6429870213528024,1.9636491057978367,2.125078526433264,1.6181379334233492,2.6265263954112297,1.906540431870792,2.109003577830523,1.549155686125922,7.19708824252779,11.54015906515683,31.472397686159503,10.434850996461307,10.578038271747731,20.27894939463628,17.585742950439453,8.11601248393752,13.126802692726756,35.951554884031545,9.894827707768169,9.912574753966734,20.297033945831828,16.48169994354248,7.237579589144948,11.64455785835033,32.08015074425403,10.891334166027743,11.047249826348482,21.42553679295835,17.875288248062134,8.16151161770381,13.24344388807244,36.57716228009276,10.356065008441478,10.378353404906608,21.665434413184613,16.67416973412037,8.54938111817838,14.21634311444555,41.714066570756806,13.556445624927424,15.152047973862432,33.742590904459185,14.482616186141968,9.147211252022558,15.193008862006463,43.87504644003032,12.191729283608131,12.854781229248369,29.97428119517544,14.1490447918574,8.677092742598255,14.494611232508364,42.96512270557909,14.188342608014276,15.92244671591773,35.17139981140943,14.605466873734258,9.29868052975137,15.51382262631015,45.209979531833255,12.75211125627245,13.503843013237733,31.59684799479598,14.252504943559568,3,2.0,1_10_3,1.0,"Kakali has asked the government and a major Greek bank to install an ATM, and this should arrive soon. But tourism is the main business on the island, and she feels the ATM may come too late for this season. ""We have almost no reservations in August, when usually we are full.""",Ele,2.0,2.0
8,1_10_Ele_3,3.821444988250733,3.8214449144545055,4.321131229400635,4.32113155013039,-0.17776,1090,450.0,8,25,20,7.0,4.0,8.0,8.0,8.0,8.0,6.0,4.0,7.0,8.0,7.0,6.0,5.0,65.0,15.0,20.0,10.0,5.0,10.0,60.0,12.0,10.0,5.0,25.0,0.11743,0.29143,-0.0575417213180698,8.358664861538458,76.56,7.6,8.0,6.21,0.0,6.21,8.1,11.5,2,25,20,1,83,81,1,16,108.44,108.96,48.92,1.7,21,20,1,0.4,0.3,3.857142857142857,59.82728571428573,11.09789557080161,6.520979631514776,6.520979631514776,6.980044047037761,6.980044047037761,2.664920929977568,2.664920929977568,2.16525794883071,2.16525794883071,2.563497793188804,2.563497793188804,2.0926973279706464,2.0926973279706464,5.788215692888924,9.040654210646888,24.13303465179459,9.52964554567192,9.6792841597215,16.479746149363002,15.462452411651611,6.755445513212989,10.912900727871069,31.32521489786173,12.65330039639792,13.076138366293744,20.33892528049073,17.76481008529663,6.060888060338532,9.713237626427045,27.74913094066172,12.360290704791888,12.441748642019036,20.349794075335417,17.622228860855103,6.967175398295797,11.457191653957532,34.39940928406845,15.09514618528443,15.428882671141444,23.694119875795675,19.302975058555603,5.788215692888924,9.040654210646888,24.13303465179459,9.52964554567192,9.6792841597215,16.479746149363002,15.462452411651611,6.755445513212989,10.912900727871069,31.32521489786173,12.65330039639792,13.076138366293744,20.33892528049073,17.76481008529663,6.060888060338532,9.713237626427045,27.74913094066172,12.360290704791888,12.441748642019036,20.349794075335417,17.622228860855103,6.967175398295797,11.457191653957532,34.39940928406845,15.09514618528443,15.428882671141444,23.694119875795675,19.302975058555603,2,2.0,1_10_3,4.0,But there is an even bigger crisis ahead - the government has said it will end a tax break for islands.,Ele,3.0,3.0
9,1_10_Adv_4,4.9716620445251465,4.971662412671482,5.494120597839356,5.494120310334599,-0.86547,1510,1019.0,12,40,35,9.0,9.0,12.0,12.0,12.0,12.0,9.0,9.0,10.0,10.0,11.0,10.0,40.0,62.0,25.0,52.0,65.0,62.0,35.0,65.0,42.0,30.0,48.0,25.0,0.07702,0.22268,0.181934533594809,-0.7176414791666659,36.97,16.6,20.66,13.53,0.0,11.82,20.3,24.0,9,55,34,1,179,177,7,22,76.16,72.06,32.8,3.9,34,34,1,0.5,0.4705882352941176,5.205882352941177,65.31829117647058,11.008279463808815,6.490013588877285,6.490013588877285,7.508850399185629,7.508850399185629,2.6587037178634083,2.6587037178634083,2.136232827757323,2.136232827757323,2.62999048866805,2.62999048866805,2.088838404761602,2.088838404761602,7.948694836589673,12.926814803152505,35.665012766256915,10.947667726428522,11.5304237056863,25.680391736010563,11.972644805908203,8.986911757698877,14.951699645472756,43.10068815718552,12.915278142719226,13.188560389879797,27.13104628202868,13.777427315711977,8.019231679002429,13.09050406320742,36.45551818099069,11.45184420114957,12.079263101338746,28.010958775404376,12.548513770103456,9.084943973844863,15.144466829710598,43.778747213587216,13.070309195003878,13.395389874084607,28.216502025158352,13.6993418764323,7.948694836589673,12.926814803152505,35.665012766256915,10.947667726428522,11.5304237056863,25.680391736010563,11.972644805908203,8.986911757698877,14.951699645472756,43.10068815718552,12.915278142719226,13.188560389879797,27.13104628202868,13.777427315711977,8.019231679002429,13.09050406320742,36.45551818099069,11.45184420114957,12.079263101338746,28.010958775404376,12.548513770103456,9.084943973844863,15.144466829710598,43.778747213587216,13.070309195003878,13.395389874084607,28.216502025158352,13.6993418764323,6,6.0,1_10_4,1.0,"Created to help island communities survive when they were suffering mass emigration, a lower sales tax contained the costs of living in places where everything had to be imported and made tourism more affordable.",Adv,3.0,3.0
10,1_10_Adv_4,5.370143413543701,5.370143446324002,6.552246570587158,6.552247175646405,-1.01777,-20,1040.0,12,30,40,9.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,10.0,10.0,11.0,9.0,20.0,65.0,25.0,34.0,35.0,62.0,20.0,60.0,40.0,45.0,30.0,25.0,0.02044,0.18244,-0.0176162028379231,-0.8976435933333349,65.39,11.8,13.69,9.53,0.0,10.78,15.8,16.5,5,39,31,1,143,140,1,25,97.22,97.46,40.54,2.1,31,31,1,0.3870967741935484,0.3548387096774194,4.516129032258065,56.9730963548387,12.146119760711937,7.98123946821978,7.98123946821978,8.803603814494226,8.803603814494226,3.0184028305418527,3.0184028305418527,1.5237574388533206,1.5237574388533206,2.992708290754,2.992708290754,1.476821237365511,1.476821237365511,9.36833102536372,16.743514109673068,57.29161523949657,28.124639789930136,29.54640087891623,44.264462909513774,22.362299278378487,12.629773696695237,23.915541840859603,93.3088622853887,45.76382116607442,49.46532868839272,79.5935039081271,32.059346318244934,9.40989254042877,16.80883096787754,57.42604704541968,27.980877167834485,29.46457358348892,44.34612756757816,21.898253443359863,12.733171724507088,24.13487170275947,94.22653583222096,46.03201414910487,49.91632863209568,79.55336977068382,31.90939674945548,9.36833102536372,16.743514109673068,57.29161523949657,28.124639789930136,29.54640087891623,44.264462909513774,22.362299278378487,12.629773696695237,23.915541840859603,93.3088622853887,45.76382116607442,49.46532868839272,79.5935039081271,32.059346318244934,9.40989254042877,16.80883096787754,57.42604704541968,27.980877167834485,29.46457358348892,44.34612756757816,21.898253443359863,12.733171724507088,24.13487170275947,94.22653583222096,46.03201414910487,49.91632863209568,79.55336977068382,31.90939674945548,2,2.0,1_10_4,2.0,"Tourist favorites such as Mykonos fear that losing the tax breaks will make it hard for them to compete with Turkey but, for Agios Efstratios, it poses a far greater threat.",Adv,2.0,2.0
11,1_10_Adv_4,4.53239107131958,4.532390927275022,5.181358337402344,5.181358406941096,-0.79777,1640,710.0,9,8,10,8.0,4.0,5.0,6.0,7.0,4.0,6.0,3.0,7.0,6.0,6.0,5.0,5.0,75.0,15.0,9.0,8.0,5.0,10.0,6.0,7.0,3.0,5.0,15.0,-0.12343,0.0379,-0.1598071537916493,9.80436748000001,89.42,6.8,9.6,0.18,0.0,6.8,5.9,12.0,0,26,24,1,78,71,0,22,116.36,115.34,58.1,1.0,24,24,1,0.5416666666666666,0.4,3.0,83.88958333333333,10.038146940688051,7.463662296533585,7.463662296533585,8.357491274674734,8.357491274674734,2.425529765839361,2.425529765839361,1.7766682259787945,1.7766682259787945,2.398911219709749,2.398911219709749,1.7228978814829825,1.7228978814829825,7.06546988196818,11.33275535509552,31.78157697591658,11.239076928566158,11.344126738461718,13.17454044652709,17.73931246995926,8.313169105704374,13.69554152224876,40.158256792042174,13.312956793259668,13.35700809679244,19.419284136577744,17.89955425262451,7.135727480097452,11.509884957742363,32.80451331826372,12.02001380621565,12.143027043861986,13.973456569163218,18.407192826271057,8.462326196233652,14.077790693410812,42.36230641429172,14.95692050584603,15.026434131875892,21.53451244127137,19.20426177978516,7.06546988196818,11.33275535509552,31.78157697591658,11.239076928566158,11.344126738461718,13.17454044652709,17.73931246995926,8.313169105704374,13.69554152224876,40.158256792042174,13.312956793259668,13.35700809679244,19.419284136577744,17.89955425262451,7.135727480097452,11.509884957742363,32.80451331826372,12.02001380621565,12.143027043861986,13.973456569163218,18.407192826271057,8.462326196233652,14.077790693410812,42.36230641429172,14.95692050584603,15.026434131875892,21.53451244127137,19.20426177978516,2,2.0,1_10_4,3.0,"""If we have to pay a tax of 23%, I'm sorry to say it but we will all die on the island,"" says Kakali.",Adv,3.0,3.0
12,1_10_Adv_4,4.244010925292969,4.244010852673091,4.750300407409668,4.750300395535305,-0.86547,1100,819.0,12,35,30,9.0,9.0,8.0,10.0,11.0,11.0,9.0,9.0,12.0,10.0,10.0,11.0,30.0,65.0,25.0,35.0,40.0,42.0,40.0,65.0,40.0,45.0,38.0,25.0,0.04483,0.18883,0.0968182671902799,4.003273944444437,39.34,17.7,20.0,11.15,0.0,9.57,21.8,24.0,6,60,40,1,197,192,4,26,76.04,73.39,34.64,3.4,40,40,1,0.6,0.55,4.8,49.4948175,10.531054054032833,6.710124583914876,6.710124583914876,7.068319406360388,7.068319406360388,3.0555721434046363,3.0555721434046363,2.5493136840387094,2.5493136840387094,3.037432343609119,3.037432343609119,2.517511992283228,2.517511992283228,6.502841239837181,10.113908769502256,25.34180773777954,7.330286316149133,7.331562854900362,15.327774543108584,9.634232521057127,7.4022703027787005,11.669192034404652,29.784724362446543,7.219785249064145,7.268672342041279,15.076534382006644,9.527567863464355,6.541241461126347,10.187277147913973,25.57434392304788,7.4085228907277,7.411424704109571,15.633006463628108,9.521614223718643,7.470341402863712,11.806684479511487,30.282378847099142,7.414295984791542,7.450131446439434,15.337147611206332,9.510296846041456,6.502841239837181,10.113908769502256,25.34180773777954,7.330286316149133,7.331562854900362,15.327774543108584,9.634232521057127,7.4022703027787005,11.669192034404652,29.784724362446543,7.219785249064145,7.268672342041279,15.076534382006644,9.527567863464355,6.541241461126347,10.187277147913973,25.57434392304788,7.4085228907277,7.411424704109571,15.633006463628108,9.521614223718643,7.470341402863712,11.806684479511487,30.282378847099142,7.414295984791542,7.450131446439434,15.337147611206332,9.510296846041456,4,4.0,1_10_4,4.0,"Food and fuel are already more expensive than on mainland Greece, there are no economies of scale and little economic flexibility on an island which, even in summer, has only three shops, two restaurants and not a single official hotel.",Adv,2.0,2.0
