unique_paragraph_id,align_idx,Llama-2 7B Mean,Llama-2 13B Mean,OPT 6.7B Mean,Pythia 2.8B Mean,Pythia 6.9B Mean,GPT-J 6B Mean,Mistral-v0.1 7B Mean,Mistral-v0.3 7B Mean,Mistral-Instruct-v0.3 7B,GPT-2 117M Mean,GPT-2 345M Mean,GPT-2 774M Mean,GPT-2 1558M Mean,GPT-Neo 125M Mean,GPT-Neo 1.3B Mean,GPT-Neo 2.7B Mean,OPT 350M Mean,OPT 1.3B Mean,OPT 2.7B Mean,Pythia 70M Mean,Pythia 160M Mean,Pythia 410M Mean,Pythia 1B Mean,Pythia 1.4B Mean,Gemma 7B Mean,Recurrent-Gemma 9B Mean,Gemma-2 9B Mean,GEMMA-2 27B,RWKV-4 169M Mean,RWKV-4 430M Mean,RWKV-4 3B Mean,RWKV-4 7B Mean,Mamba 370M Mean,Mamba 790M Mean,Mamba 1.4B Mean,Mamba 2.8B Mean
3_3_Ele_2,675,3.8854814,3.5528893,4.2482,4.3102365,4.092251,4.1931996,3.9240565,3.914007,4.306774,5.3212285,4.665486,4.602229,4.367977,5.402624,4.672868,4.53745,5.081953,4.2626123,4.340059,5.5118446,5.3398037,5.045246,4.5571737,4.5388665,3.88948,3.638613,4.9029183,4.032428,4.6192985,4.855237,4.2729936,4.164766,4.713245,4.442212,4.385992,4.1204095
3_3_Ele_3,676,5.1662765,4.5831733,5.1004286,5.5202456,5.2506585,5.147161,4.6440096,4.6300826,4.6395774,6.214677,6.1612387,5.344812,5.5334973,6.6328106,5.7576528,5.726911,6.2434726,5.438143,5.405155,7.3935504,6.2736597,5.9465113,6.0157375,5.907703,4.832132,4.5900517,5.5978904,4.47761,6.1759872,6.0273075,5.341801,4.8793454,5.6629844,5.580258,5.6200075,5.3648853
3_3_Ele_3,677,5.379145,5.687068,5.457814,5.5985794,5.4476595,5.335103,5.7036924,5.694026,6.0761395,6.090678,5.911937,5.4869604,5.6038694,6.0288424,5.9316516,5.535578,6.2056937,5.7106295,5.6406026,6.561949,5.9878597,5.6312733,5.548745,5.9693885,5.2741547,5.5071664,6.305138,5.5013523,6.3061404,5.9349365,5.2956934,5.632756,5.8560147,5.7902327,5.568629,5.4976983
3_3_Ele_3,678,5.566417,5.637454,5.570448,5.288567,5.0855584,5.462219,5.2603035,5.279846,5.589103,5.94874,5.4115252,5.3582044,5.1730504,5.978173,5.650271,5.4940295,5.701514,5.520508,5.5921874,6.4620495,5.717674,5.6713567,5.641024,5.312069,5.328506,5.402281,5.781555,5.3981104,5.965461,5.758258,5.4340563,5.4112635,5.7458696,5.603043,5.4281645,5.465655
3_3_Ele_3,680,3.0837212,3.299861,3.4416482,3.6331298,3.3920505,3.4304092,3.3367908,3.3635046,3.4584239,4.181095,4.105117,3.9448118,3.9038773,4.475533,4.059579,3.6697404,4.155377,3.6862686,3.5203428,4.9991865,4.521172,4.138411,4.056232,3.8884258,3.543724,3.3697186,3.679507,3.3742626,4.2582397,4.1843457,3.6544058,3.5241086,3.8974454,3.862161,3.8421278,3.6503336
3_3_Ele_3,681,3.588101,3.4366934,3.6294215,3.6331012,3.591313,3.5617592,3.6509683,3.6956782,3.7713857,3.585717,3.8802578,3.510426,3.3776379,3.671993,3.6410384,3.5480556,3.9508257,3.7023304,3.6309953,4.146172,3.64063,3.6577349,3.7490406,3.6173408,3.4899611,3.5026252,3.2483609,3.3741398,3.7966511,3.7610059,3.5128958,3.6589198,3.692423,3.598879,3.5493069,3.4450178
3_3_Ele_3,682,5.3073144,5.466284,5.4352245,5.3876653,5.3848176,5.5847187,5.396606,5.3345714,5.594879,5.341003,5.2337637,5.011869,5.0472445,5.534086,5.346269,5.518571,5.4976687,5.429524,5.47621,6.603402,5.7646856,5.1705213,5.106028,5.3347273,5.2114058,5.4044595,5.8676825,5.195814,5.6923213,5.3662786,5.302549,5.182904,5.4085026,5.1379566,5.5214376,5.398451
3_3_Ele_3,683,4.693926,4.83385,5.0275626,5.118325,5.1288257,4.817241,4.8138876,4.7442555,4.924359,5.3549795,5.3462605,5.082772,5.0374956,5.5475693,5.050156,5.0741587,5.2596226,5.140904,5.02251,6.560409,5.716939,5.6740704,5.403674,5.3245077,4.9680967,4.797455,4.519395,4.635608,5.5715027,5.4612455,5.100426,4.827506,5.415707,5.288874,5.2121243,5.104134
3_3_Ele_4,684,3.6198483,3.5634449,3.5730212,3.753465,3.6794033,3.7000918,3.52542,3.492962,3.654775,3.9205222,3.7737818,3.6731613,3.6012511,4.161238,3.8057544,3.7821074,3.93782,3.835898,3.575848,4.560029,4.3180943,4.170491,3.562288,3.8154867,3.5059056,3.5361893,4.283087,3.478858,4.2160797,3.9686687,3.5498426,3.6546333,3.8591316,3.827006,3.7161572,3.7511308
3_3_Ele_4,685,4.3227916,4.3214636,4.6823206,4.8649697,4.5971766,4.587096,4.423561,4.3652844,4.658862,5.1567464,4.8350987,5.052958,4.71374,5.2806396,4.7659082,4.895973,5.260274,4.921998,4.7211885,5.4067225,5.274459,5.1957827,5.27706,4.8925886,4.5911837,4.4129133,4.460809,4.3586245,5.106145,4.8293166,4.6803045,4.495773,4.940281,4.946391,4.9908214,4.6495667
3_3_Ele_4,686,8.983261,9.598965,9.765664,9.092576,9.075916,8.886426,9.215703,9.263358,10.313202,9.127476,9.001433,8.6034565,8.61875,9.280284,9.405631,8.632196,8.646897,10.102238,9.800745,11.603695,9.372414,9.050647,8.668761,8.999932,9.582164,8.901222,12.328125,9.097656,8.954322,8.63324,9.179853,9.876707,9.223481,9.729549,8.384074,9.634112
3_3_Ele_4,687,5.0722566,5.108283,5.5041666,5.4906554,5.3078256,5.3920965,4.948323,4.886279,4.993073,6.242995,5.9435015,5.912555,5.779816,6.1994033,6.0750046,5.450119,6.055514,6.0902853,5.5677767,7.0307198,6.122718,5.567013,5.891902,5.9177375,5.019264,5.151245,5.387793,4.95797,6.3461776,6.3366294,5.4529505,5.3632507,5.568876,5.5769205,5.3430815,5.2250457
3_3_Ele_4,688,3.6844432,3.4546552,3.625345,3.610526,3.576958,3.6547801,3.5538824,3.5775187,3.7439632,4.173329,3.928082,3.6949217,3.7574432,4.403758,3.989882,3.675768,3.7759378,3.7073865,3.587295,5.2589555,4.462391,4.3636045,4.003851,3.8421094,3.4321482,3.3431602,3.4452314,3.4831831,4.331504,4.011514,3.4877806,3.4753819,3.7909646,3.9073899,3.6122096,3.5252135
3_3_Ele_4,689,7.0719986,7.6731567,7.736777,6.900676,7.0431185,8.239808,7.4412565,7.424801,7.7809715,8.316369,7.1523733,6.785604,6.987034,7.8279686,7.193606,7.1375837,7.609549,7.169894,7.44341,9.085689,7.7411356,7.747214,7.2543383,7.1608534,7.2694025,7.053931,8.665712,6.829674,8.630487,6.9849944,7.007119,7.032238,6.7767553,7.576869,7.491493,7.761625
3_3_Ele_5,690,9.323602,10.237621,9.894484,9.896416,9.437688,10.183116,9.966747,9.848169,10.505245,10.620201,10.57098,9.740245,9.759857,10.729101,10.243536,10.191241,10.089591,9.526408,10.00302,11.080652,11.276279,9.920233,9.648322,9.951925,10.131536,10.243257,15.068726,10.287842,11.387182,10.377607,9.766012,9.824764,10.806871,10.060503,9.549994,9.612021
3_3_Ele_5,691,4.2494864,3.908909,4.7306433,4.867945,5.2172656,5.2084293,4.289351,4.1536684,4.3327255,6.507085,6.1117344,6.1955705,5.468556,6.8216596,6.148346,5.2412877,6.754227,5.379389,5.426981,7.2985077,6.582996,6.472719,5.6806393,5.80306,3.7954245,4.0148716,3.7143333,3.6029165,6.3537292,5.760669,4.8945446,4.5761104,5.6053762,5.040832,4.6963143,4.491417
3_3_Ele_5,692,3.257047,3.1042,3.702003,3.9252274,3.7479758,3.832551,3.0739357,3.1369696,3.3500912,5.2094197,4.560687,4.287334,4.3012686,5.8604302,4.504364,4.338209,4.893358,4.4413166,4.13525,6.774069,5.754876,5.0548754,4.585677,4.3819094,3.4396384,3.1368034,3.1478963,2.944455,5.1753435,4.576277,3.7258856,3.6804688,4.5823574,4.250443,3.8049588,3.685927
3_3_Ele_5,693,3.4453723,3.6118162,3.8515732,3.884295,3.735056,3.7545457,3.4673982,3.4965732,3.6013613,4.43586,4.238986,4.0041037,4.0418043,4.5078177,4.080225,4.1219444,4.3901463,3.8376975,3.9363275,4.6516957,4.2557664,4.2146974,3.8949301,4.0722237,3.647811,3.461987,3.3580189,3.6279588,4.324335,4.1231093,3.832864,3.8084943,4.157198,4.080594,3.9501874,3.8575408
3_3_Ele_5,695,4.18537,4.1457148,4.246995,4.3604918,4.3827252,4.369061,4.301034,4.3650303,4.7141824,4.444938,4.279899,4.204778,4.175924,4.6643243,4.3383207,4.5721736,4.7757826,4.4107637,4.490546,4.509735,4.446183,4.2245374,4.3532267,4.3048077,4.198588,4.3484106,4.223893,4.058374,4.6656475,4.571585,4.352574,4.411464,4.580598,4.4491916,4.241751,4.5349717
3_3_Ele_5,696,4.459017,4.0361633,4.678981,4.736866,4.3978677,4.730622,4.02755,4.1040616,4.2777195,4.9723945,5.098116,4.748505,4.4944167,5.4635077,4.763987,4.54573,4.817619,4.8651967,4.653489,7.0502453,5.6810794,5.1880856,4.6141353,4.811661,4.406677,4.3088326,4.9380803,4.2040234,5.3616586,4.7454743,4.8095937,4.4498835,5.26804,4.4631,4.75236,4.530401
3_3_Ele_5,697,5.305644,5.186811,5.5497203,5.40353,5.5222206,5.681712,5.3481174,5.277409,5.6148715,5.6338196,5.629284,5.4684258,5.4721594,6.164252,5.70763,5.8024373,5.6523523,5.687097,5.64593,6.2627907,5.7671914,5.780185,5.7275453,5.659388,5.659559,5.5944147,6.592076,5.5256696,5.6317096,5.557251,5.7217755,5.696533,5.9338417,5.702847,5.890254,5.3415475
3_3_Ele_5,698,5.9253244,5.5175295,5.9043183,6.536105,6.131072,6.3679814,5.7154665,5.63213,5.966633,7.2574067,7.2541933,6.770303,6.927001,7.864264,7.689189,6.495118,7.9473953,6.693518,6.5030184,11.017873,9.063197,7.5323052,7.236911,6.442294,5.8339396,5.7484326,7.298785,5.788751,7.816968,7.15383,5.858403,6.035653,7.048219,6.345277,6.3972893,5.849099
3_3_Ele_5,699,5.5025654,6.0639987,5.7338758,5.4079175,5.3518467,5.429796,5.7573013,5.6646566,5.9608054,5.59451,5.282361,5.2425613,5.3713756,6.0825343,5.7408977,5.599512,5.945668,5.9734397,6.135758,6.9696274,5.858017,5.8951397,5.7354116,5.623204,5.6067142,5.571886,6.212792,5.559305,5.7334347,5.8323283,5.6099353,5.4771833,5.6367106,5.5652647,5.6857595,5.457374
3_4_Adv_1,700,5.105291,5.216009,5.645618,5.4743237,5.7759576,5.540782,5.1307497,5.0397253,5.579092,5.6177363,5.3639655,5.444526,5.305192,6.3775043,5.790784,5.7598157,5.7016087,5.4401555,5.741951,5.9817047,5.769151,5.818426,5.5205364,5.8332434,5.276466,5.189432,6.5381947,5.3710938,6.135094,5.9486237,5.192015,5.4762883,6.0750003,5.995328,5.722134,5.229057
3_4_Adv_1,701,3.0378714,3.2921698,3.0759678,2.9740582,2.8527486,3.2263684,3.1945734,3.0768864,3.2226238,4.157814,3.4918308,3.2723906,3.1770098,3.9728267,3.3167627,3.1380067,3.5473695,3.0861347,3.0804453,4.3458104,4.11342,3.5703158,3.5309646,3.2973166,3.1753597,3.3194942,3.1124196,2.912971,3.8032537,3.2575054,3.093985,3.384914,3.2424455,3.3337011,3.2745438,3.1400328
3_4_Adv_1,702,4.2060647,4.266821,3.9741316,4.5225267,4.3700976,4.5058055,4.081828,4.1016035,4.31511,4.9913917,4.212648,4.608657,4.292986,4.9782248,4.8059244,4.663915,4.8108387,4.4322658,4.2492514,5.5453544,5.497202,4.706579,4.5685873,4.837657,4.3041673,4.1045246,4.3523135,4.00631,4.927223,4.703855,4.391479,4.3701105,4.2889934,4.3944106,4.309314,4.231677
3_4_Adv_1,703,3.6373537,3.785391,3.768012,3.7660782,3.689871,3.5804906,3.859282,3.904074,4.1207776,4.1879764,3.8891256,3.8964322,3.6125636,4.279613,3.887502,3.7099798,4.247549,3.9761975,3.94769,4.858577,4.3894415,4.1659307,3.8777933,3.946642,3.4713318,3.4572039,3.7998323,3.4973204,4.242838,4.21869,3.6989927,3.8034768,4.063481,3.9275374,3.9000237,3.7624543
3_4_Adv_1,704,2.809987,2.7469134,2.9001513,3.1236618,3.036632,2.8661742,2.7508438,2.7455523,2.8132102,3.5745735,3.1405568,3.193429,3.0112681,4.157081,3.3710847,3.1399732,3.563241,3.112477,3.022298,4.913639,4.1025114,3.6018057,3.4561465,3.3568597,2.8593137,2.881875,2.9766865,2.6533601,3.688984,3.333034,3.0296445,2.854164,3.3585627,3.1940708,3.0331318,2.871358
3_4_Adv_2,705,3.3929791,3.2496514,3.5048726,3.6510527,3.559009,3.6058245,3.2185564,3.2780635,3.4116888,4.2246156,3.6545362,3.5282454,3.4642167,4.5965242,3.5377495,3.5687637,4.0273223,3.7631369,3.5979488,4.985612,4.26562,3.8429918,3.7609193,3.6264834,3.2780514,3.3385668,3.659011,3.245158,4.1341887,3.8979356,3.4938576,3.529725,3.9334383,3.8543925,3.5895376,3.707993
3_4_Adv_2,706,5.491237,5.5356426,5.747694,5.516005,5.598752,5.661706,5.4007754,5.4180555,5.7027755,6.3409753,5.917768,5.8151445,5.666627,6.6307817,6.268441,5.9138536,6.36681,6.0224624,5.855089,7.3991327,6.5264177,6.3864517,6.5592895,6.1459856,5.132901,5.7014527,5.3556395,4.9032717,6.28882,5.827478,5.7815375,5.4935613,6.1844916,6.0364933,5.656133,5.9679008
3_4_Adv_2,707,3.564091,3.4646866,3.6766582,3.887756,3.5069177,3.7332242,3.357676,3.4508421,3.5189686,4.415166,4.026213,4.007136,3.707892,4.690167,4.175498,3.6102586,4.453822,3.8341737,3.844526,5.3832006,5.042365,4.087012,4.251594,4.119642,3.5287204,3.5656922,3.5209174,3.2724743,4.3478093,4.0563984,3.7346172,3.7672753,4.2389536,4.065034,3.7704346,3.7432487
3_4_Adv_2,708,3.596903,3.5755553,3.6543658,3.6043527,3.416561,3.5775547,3.5807524,3.5986266,3.7101583,3.9562204,3.6445599,3.5467918,3.6323707,4.263829,3.8419878,3.7563767,3.9609637,3.7651734,3.7191553,4.6615386,4.257035,3.9333782,3.8970253,3.7981353,3.6425877,3.6461098,3.7269726,3.2207618,4.026586,3.8729825,3.5000687,3.5972643,3.6809914,3.9544375,3.8362439,3.560133
3_4_Adv_2,709,3.1441653,3.0624998,2.961052,3.3044589,3.154641,3.1854763,2.9128933,2.9755383,3.0776718,3.7459624,3.2621882,3.3669748,3.1706655,4.1784368,3.464932,3.2461648,3.5050144,3.2546048,3.095159,4.7366633,4.308166,3.7064624,3.348403,3.4434257,2.9139287,2.9633179,2.9641192,2.9042187,4.245585,3.6687918,3.1468303,3.0443466,3.5191123,3.281047,3.2037241,3.0124989
3_4_Adv_3,710,3.3038442,3.3330803,3.2787523,3.547385,3.3011081,3.3763382,3.280496,3.2541676,3.423153,4.004814,3.6107092,3.4315357,3.3959005,4.242411,3.6645029,3.482232,4.068149,3.665866,3.4743295,4.7267323,4.2898874,3.9958112,3.953093,3.7631526,3.1770492,3.143523,3.5540175,3.0397666,4.131022,3.854018,3.459734,3.4490895,3.6981373,3.6616166,3.5770066,3.3955464
3_4_Adv_3,711,3.2340353,3.1692472,3.3651006,3.4586537,3.2288957,3.3353763,3.0762658,3.1358602,3.3148153,4.306759,3.5908985,3.399582,3.3031962,4.722394,3.7878551,3.608235,4.410644,3.61526,3.6018016,5.106554,4.7611012,4.276938,3.9796112,3.790684,3.44203,3.2469888,3.5014827,3.1938403,4.2450356,4.1258397,3.5027838,3.5091293,4.0924478,3.5650847,3.6356258,3.3103962
3_4_Adv_3,712,4.932231,4.7700925,5.5111814,5.2637634,4.959847,5.5310483,4.56793,4.63339,4.944031,6.7304525,5.7391815,5.822942,5.521645,7.660563,6.271011,5.614346,7.0333996,5.7775707,5.710321,8.25332,7.2785354,6.4961762,6.0271893,5.591942,4.921881,5.073596,5.2958255,4.494997,7.0618343,5.810592,5.5458345,5.1196165,6.6597986,6.4358125,5.659975,5.469833
3_4_Adv_3,713,3.3464718,3.269892,3.2881355,3.3163764,3.4110718,3.450501,3.149772,3.2054212,3.2022908,3.933592,3.527991,3.2584248,3.2865405,4.2006316,3.5482552,3.3758245,3.60873,3.4140544,3.3697758,5.057903,4.270107,3.6023529,3.5424428,3.381371,3.3212783,3.188486,3.5624273,3.099948,4.0272603,3.5325494,3.380871,3.3547356,3.7862067,3.3772326,3.1507933,3.3939056
3_4_Adv_4,714,2.5370848,2.394913,2.74608,2.6924233,2.575183,2.7444203,2.4745955,2.470286,2.5724826,3.0542655,2.6219344,2.6194735,2.460339,3.3793304,2.9063523,2.7222357,2.9624975,2.7876995,2.8339982,4.032773,3.773996,3.0092368,2.973582,2.909096,2.5870798,2.6311939,2.6436799,2.5320861,3.3296216,3.0086641,2.6301332,2.731675,2.7784438,2.8427265,2.575815,2.6016443
3_4_Adv_4,715,3.7447278,3.7603502,3.844061,4.079168,3.8515844,3.9836285,3.8530369,3.8102398,3.912818,4.523886,4.1405096,3.8750577,3.9341333,4.754224,4.1803513,4.0183487,4.3469315,4.0483727,3.9812157,5.7128615,4.83838,4.246991,4.0953646,4.068276,3.969888,3.7385578,4.0454435,3.6410167,4.452806,4.3592167,3.8239458,3.7392259,4.045852,4.0138927,3.9658036,3.870784
3_4_Adv_4,717,4.125152,3.9422963,4.228364,4.3076897,4.108329,4.1092505,3.9652734,3.991434,4.047562,4.8973956,4.6042833,4.593589,4.338256,4.9489975,4.56354,4.363183,5.0784,4.335119,4.496403,5.2947187,5.1964636,4.5171328,4.1928043,4.1826186,3.9253376,3.8860543,4.6705503,4.045697,4.538116,4.5775547,4.2089434,4.315015,4.6948385,4.363835,4.493271,4.167646
3_4_Adv_4,718,4.782885,4.631965,5.325077,5.4557047,5.3327713,5.114088,4.7308674,4.7242045,4.9050093,6.141976,5.6523433,5.168246,4.8897686,6.3033032,5.6125984,5.753373,6.311759,5.467413,5.620675,7.2787323,6.5328264,6.152452,5.7177896,5.8385525,4.895506,4.9564366,5.7051477,4.3587027,6.2713313,5.692888,5.1912904,5.1283927,5.9072943,5.438287,5.605474,5.1586714
3_4_Adv_4,719,6.158028,5.98183,6.5284724,6.050395,5.602317,6.074718,6.048492,6.0163956,6.331657,6.2192464,5.979715,6.719469,5.7710648,6.9612,6.196416,5.7161093,6.796554,6.8551908,6.4530945,7.9798894,6.5352063,5.807606,6.237787,6.004143,6.6651874,6.325638,7.4421535,6.084612,6.908,6.235538,6.2846584,6.255351,6.136243,6.09349,5.8197417,6.1362667
3_4_Adv_4,720,5.714585,6.0783544,5.826654,5.7729473,5.880422,6.2192874,5.929752,5.923992,6.1724153,5.646742,5.608893,5.715795,5.820617,6.0640087,6.0101986,6.19418,5.9004426,5.906385,6.1205287,6.290119,5.9912944,5.9669547,5.8448734,5.787878,5.9328003,6.033911,6.8209534,5.643026,5.912562,5.8072476,6.012161,5.855667,5.7746143,5.8185425,5.9046454,5.876859
3_4_Adv_5,721,4.037177,4.1668844,3.8497334,3.6662288,3.7534409,3.87877,3.816063,3.8290448,4.027034,3.9991593,3.698317,3.6023946,3.4631,4.282281,3.815464,3.7316525,4.3979506,4.1027727,4.1247954,4.8551154,4.2843866,3.8277812,3.9617393,3.8345284,3.9900444,4.021142,4.114943,3.902549,4.2078805,3.9550889,3.8555138,3.9135513,4.1387434,4.0336328,3.8564763,3.8400574
3_4_Adv_5,722,3.5786865,3.5000648,3.6821241,3.7312486,4.0254593,3.885686,3.730869,3.665192,3.7700348,3.9544468,3.7158973,3.6406147,3.5043964,4.83709,4.1178665,3.9710076,4.5188804,3.89481,3.8472574,5.8772893,4.7872806,4.403082,4.3826566,4.105409,3.831289,3.8237543,3.9628766,3.799675,4.637294,4.2922926,3.9886868,3.8472404,4.4060154,4.1866617,4.05978,3.946017
3_4_Adv_5,723,3.5991638,3.593282,3.3373797,3.593998,3.4213054,3.5409334,3.3557832,3.4637034,3.563655,4.022424,3.3452775,3.209526,3.1571,4.287452,3.6891556,3.5181038,3.6984699,3.5554345,3.3433173,4.8214993,4.035085,3.7239447,3.356809,3.3832362,3.5405238,3.452193,3.6116333,3.5902557,4.128223,3.9230022,3.217661,3.5755472,3.3996627,3.4556625,3.3945167,3.31081
3_4_Adv_5,724,4.58903,4.5956044,4.470461,4.7402506,4.6065,4.7268867,4.5044985,4.6069717,4.716942,5.1905594,5.016359,4.6535344,4.412202,5.8161592,5.034409,5.0002904,5.411095,4.7937055,4.739633,6.4637837,5.859793,5.123844,5.1142898,4.8927917,4.5589747,4.6419473,5.1144223,4.2970567,5.5531125,5.1269503,4.7935233,4.6165023,5.1293535,4.853877,4.8470626,4.9203386
3_4_Ele_1,700,4.2207665,4.253096,4.8428755,4.6942554,4.694584,4.5949187,4.1574845,4.091533,4.425063,4.6729956,4.409177,4.5380764,4.537585,5.083538,4.709394,4.3760304,4.889457,4.664248,5.053289,4.694153,4.87118,4.740125,4.9523764,4.9316406,4.589522,4.34282,4.2260046,4.1143975,4.7304273,4.77368,4.6203537,4.6871214,4.8691745,4.6741424,4.6288857,4.233691
3_4_Ele_1,701,3.612356,3.5927532,3.8835979,3.6080165,3.76071,3.946114,3.749533,3.7505739,4.0968633,3.8907297,3.8243659,3.4208379,3.4328682,4.2975674,3.7486508,3.8312912,4.0142336,3.7732565,3.9698246,4.5543838,4.003111,4.0547915,4.1013227,4.0174184,4.0429554,3.849878,3.7102864,3.9882812,4.256287,4.0214,4.0824375,4.0104227,4.1649647,3.7791927,3.7606,3.8539696
3_4_Ele_1,702,3.6603801,3.550335,3.6921504,3.6773617,3.7881677,3.6596816,3.7569778,3.7322423,4.028606,3.960055,3.5128565,3.5849888,3.6533964,4.5817223,3.7211475,3.7805004,4.11529,3.8514118,3.7172825,4.463282,4.1673603,4.067165,3.810645,3.7804482,3.8287604,3.6810105,3.6048176,3.6529949,4.0272136,3.791131,3.6542645,3.600567,3.6826031,3.808077,3.5549076,3.517389
3_4_Ele_1,703,3.703961,3.8862765,3.8821127,4.1852016,4.0837975,4.001846,3.946977,3.9170609,4.169656,4.382793,4.1437426,4.1122875,4.194787,4.508367,4.1408205,4.0542912,4.233618,4.1036234,4.0390606,4.630549,4.433462,4.2928786,4.2301083,4.082588,3.7790704,3.7534685,3.9291804,3.718825,4.403653,4.3117423,4.037654,4.103264,3.9831166,4.2170014,4.1246862,4.035722
3_4_Ele_1,704,2.8466237,2.7568676,3.0331073,3.0913436,2.9902797,2.8917465,2.8748288,2.8062012,2.871721,3.8146183,3.1510978,3.0480695,2.9732728,4.37694,3.2414823,3.210999,3.5264359,3.1789825,3.1642802,4.755142,4.2309256,3.6888313,3.453138,3.2755165,3.0037627,2.914528,2.8932474,2.7188885,3.934505,3.5500855,3.1079385,2.9830039,3.1329892,3.3432484,3.257416,3.0031395
3_4_Ele_2,705,3.525553,3.4067383,3.8481882,3.8785436,3.8360271,3.7287738,3.3448663,3.399165,3.5838597,4.3013873,4.031169,3.8516016,3.7934387,4.7332587,3.9115427,3.7332013,4.056361,3.8932638,3.7968922,5.2429395,4.548624,4.003276,4.1437073,3.97414,3.3290176,3.3678792,3.7800527,3.435826,4.314375,3.9849558,3.8023703,3.6964123,4.136274,4.031357,3.7781596,3.7252495
3_4_Ele_2,706,4.3709784,4.262129,4.458019,4.645298,4.5825343,4.5528765,4.1982465,4.282917,4.515639,4.583612,4.34358,4.2997084,4.48019,4.9807305,4.636319,4.565493,4.5492024,4.495389,4.499374,5.669371,4.959247,4.5525894,4.749523,4.520771,4.4456015,4.159594,4.538566,4.152419,4.5975566,4.6022186,4.249846,4.3649673,4.559005,4.470468,4.473701,4.2671595
3_4_Ele_2,707,4.2011333,4.08154,4.4116936,4.436319,4.286617,4.4156,4.102478,4.100916,4.210874,4.7678676,4.6973305,4.4126906,4.1190877,5.088166,4.5936713,4.35035,4.666364,4.379571,4.5408263,5.6223664,5.324385,4.8448186,4.731376,4.634287,4.202407,4.2024384,4.2758107,3.8737328,5.016567,4.681926,4.3073206,4.5120764,4.696176,4.7032795,4.5417027,4.304938
3_4_Ele_2,709,3.0800674,2.913029,3.0007744,3.2971833,3.206868,3.2226422,3.041346,3.0432591,3.1757808,3.6433837,3.4693534,3.3746345,3.1982949,4.1943564,3.5135221,3.284514,3.676253,3.3324463,3.151197,4.71897,4.332058,3.796132,3.3280568,3.5112276,2.954218,2.9430537,3.1045868,2.874881,4.086544,3.6407654,3.0566819,3.0342906,3.529527,3.3583775,3.1932151,3.0285232
3_4_Ele_3,710,2.9685175,3.1150177,3.242686,3.2990677,3.223486,3.1629484,3.027026,3.1058803,3.206227,3.5058777,3.2327974,3.1412573,3.1943033,3.5818996,3.2387807,3.3409135,3.5449953,3.3593338,3.4041903,3.7586935,3.7113416,3.4202561,3.4893973,3.2917726,2.9984496,3.0711045,3.6368475,3.0138712,3.3581026,3.3191671,3.2956347,3.3796825,3.4160676,3.2445135,3.2492144,3.1189687
3_4_Ele_3,711,4.0993695,4.017263,3.7893713,4.0451407,4.0974255,4.1377325,4.1103296,4.0719776,4.3288965,4.4716935,4.3088365,4.2268424,4.0230374,4.6931467,4.403369,4.4127245,4.0526314,4.0222,3.988804,4.9429255,4.613942,4.366569,4.4876537,4.313309,3.9750788,4.051578,4.3563685,3.7002459,4.8175645,4.5692673,4.2016115,4.0988207,4.439992,4.253015,4.2739663,3.9795756
3_4_Ele_3,712,4.6708417,4.3425384,5.4365783,4.967852,4.876357,4.796597,4.7218537,4.776197,5.119571,5.495516,5.2174954,5.19357,4.8955827,5.92013,5.2658296,5.223832,5.5095234,5.439406,5.1411033,6.370135,5.969835,5.198279,5.4781837,5.284271,4.8869185,4.753454,5.092407,4.2432456,5.6874394,5.243381,5.0976005,4.9597564,5.7073436,5.427014,5.0561223,4.800696
3_4_Ele_3,713,3.1050475,2.9999678,3.3150485,3.352051,3.477092,3.4890954,3.043807,3.0746806,3.2163963,3.5108874,3.470051,3.3188674,3.292141,4.109284,3.431283,3.4517455,3.9330409,3.556066,3.6684692,4.1286926,3.7508917,3.4112623,3.3312502,3.2599986,3.14182,3.2858217,3.2796519,3.0423028,3.808301,3.5999641,3.3679223,3.0951583,3.6506317,3.3974142,3.4761322,3.3209176
3_4_Ele_4,714,2.5370848,2.394913,2.74608,2.6924233,2.575183,2.7444203,2.4745955,2.470286,2.5724826,3.0542655,2.6219344,2.6194735,2.460339,3.3793304,2.9063523,2.7222357,2.9624975,2.7876995,2.8339982,4.032773,3.773996,3.0092368,2.973582,2.909096,2.5870798,2.6311939,2.6436799,2.5320861,3.3296216,3.0086641,2.6301332,2.731675,2.7784438,2.8427265,2.575815,2.6016443
3_4_Ele_4,715,3.8225415,3.8012218,3.9307594,4.024294,3.8449159,3.96206,3.7505195,3.7245467,3.8932543,4.4417057,4.0981064,3.9707336,3.8780322,4.44049,3.8362641,4.086575,4.185643,3.910111,3.898328,5.543396,4.7833743,4.230727,4.1365047,4.1157994,3.7461915,3.7623193,3.7994556,3.707943,4.504691,4.137596,3.9527693,3.992851,4.083103,4.007093,3.9392412,3.9806519
3_4_Ele_4,718,4.8037415,4.933493,5.1145,5.0279627,5.0724435,5.0824804,4.713067,4.6958094,4.8759413,5.537199,5.088176,5.0575013,4.920374,5.96135,5.3490467,5.215479,5.879657,5.327906,5.4865956,6.698912,5.636782,5.5214367,5.3869944,5.303042,4.88341,4.988586,5.3162975,4.6495633,5.20715,4.940261,4.807004,5.035551,5.054081,5.003005,5.258913,4.8872623
