ID,label,text,Google WC,Sentence Count,Paragraphs
5619,0.029162243,"Boy Blue's father then went to the men who were making hay, and said, ""Men, men, have you seen my Boy Blue?"" But the men answered, ""No, no: we have not seen Boy Blue."" But just then they happened to look under a haycock; and there, all curled up, lay Boy Blue, and his dog Tray, fast asleep. His father shook him by the arm, saying, ""Boy Blue, wake up, wake up! The sheep are in the meadow, and the cows are in the corn."" Boy Blue sprang to his feet, seized his tin horn, and ran as fast as he could to the cornfield, with his little dog running by his side. He blew on his horn, ""Toot, toot, toot!"" and all the cows came running up, saying, ""Moo, moo!"" He drove them to the barn to be milked. Then he ran to the meadows, and blew once more, ""Toot, toot, toot!"" and all the sheep came running up, saying, ""Baa, baa!"" and he drove them to their pasture.",168,12,3
5620,-0.003260524,"I never had much luck in catching trout. One summer I went from the city to try the trout-streams in Northern New York. I had a handsome rod, and a line nicely baited with an artificial fly; but, though I was very persevering, my success was small. I remember sitting for hours on the slender bridge just below the Upper Cascades of Buttermilk Fall, represented in the picture; but my patience was not rewarded by the capture of a single trout. I was sorry for this; for I had depended on getting one for my dinner. As I was about retiring, a little barefoot fellow, about twelve years old, came along with a common fishing-pole, and hook baited with a worm, and said, ""Mister, I'll catch a trout for you.""—""Do it, then,"" said I. He threw his line over a smooth spot in the pool below; and, before he had been at it five minutes, he pulled up a noble trout, large enough for a good dinner. Another and another were pulled up in quick succession. I did not know what to make of it; for I thought I had fished in a very scientific way.",193,10,4
5621,-0.726209978,"My little friend Mabel is passing the summer amid the Catskill Mountains. These mountains are in the State of New York, on the west side of the Hudson River. Round Top and High Peak, two of the highest summits, are about thirty-eight hundred feet above the level of the sea. They are well covered with forests, and in autumn, when the leaves begin to change, they make a very brilliant show. The Catskill-Mountain House is finely situated on a rocky terrace, twenty-two hundred feet above the river. It is twelve miles from the village of Catskill, and is much resorted to in the summer season. The prospect from this house is quite extensive. Mabel writes me that the view of the sunrise is grand; the air is cool and bracing; and the sight of the tops of trees rolling below, like a sea, for miles and miles, is a thing to remember.",149,8,4
5622,-0.485942413,"As Flora grew up, some of the neighbors tried to make her leave the old woman, and come and live with them; but Flora said, ""No: she has been kind to me when there was no one to care for me, and I will not forsake her now."" So she kept on in her humble lot; and the old woman taught her the names of all the herbs and wildflowers that grew in the wood, and Flora became quite skillful in the art of selecting herbs and extracting their essences. There was one scarce herb that grew on the border of ""Flora's Looking-Glass."" It was used in a famous mixture prepared by the old woman; and, when the latter was about to die, she said to Flora, ""Here is a recipe for a medicine which will, someday, have a great sale. Take it, and do with it as I have done."" Flora took the recipe, and the old woman died. But poor Flora was so kind and generous a girl, that she gave the medicine away freely to all the sick people; nor did she try to keep the recipe a secret.",189,7,4
5623,-0.183006638,"Ernest was such a quiet little fellow, and was so fond of pictures, that Mr. Norton, the artist, was always glad to see him in his studio; for Ernest did not trouble him, but would stand looking at the pictures for a quarter of an hour at a time. One day, as he stood admiring a painting in which some horses were represented, he noticed a fault; for Ernest was a judge of horses: he was himself the owner of one—made of wood. ""Look here, Mr. Norton,"" said he, ""isn't one of the hind-legs of this horse longer than the other?"" Mr. Norton left his easel, and came and told Ernest to point out in the painting what fault he meant. The little fellow did so; and the painter exclaimed, ""Why, you little chip of a critic, you are right as sure as I'm alive! We must make a painter of you.""",150,6,3
5624,1.008282891,"He heard his mother calling him, but took no notice of her call. It was a warm summer day, and he fell asleep. Soon he was startled by the loud barking of dogs. He woke up, and, oh, how frightened he was! Luckily for him, the dogs did not come where he lay crouching; for their masters were shooting birds, not rabbits. Bunny thought the best thing he could do now was to scamper back to his mother, his brothers and sisters as fast as he could. But it was not quite so easy to find them again. No sooner had he got into the open path than a troop of boys caught sight of him; and at once there was a volley of stones from their hands. By rare good luck he was not hit by the stones. But he had not gone many paces farther, when a man with a gun shot at him. Happily the man missed his aim, and the shot went into some bushes.",167,11,3
5625,0.163588369,"Uncle Tom ran as quickly as he could and took the panting little thing up in his hand very gently. Just then the horse-car came along; and uncle jumped into it, saying to himself, ""I'll take this pigeon out to little Emily. How she will dance and skip when she sees it!"" The car went on and on, ever so far away from Boston, and by and by was half-way across a bridge. The pigeon had lain nestled under Uncle Tom's coat; and the warmth seemed to make it feel better. First, it put one round bright eye out, then the other, and took a peep at the people sitting near it. Then, I think, its back must have ceased aching; for it grew lively, and stirred around. Uncle Tom felt it moving, and was afraid that it would presently try to get away: so he held it as close as he could without hurting it. But just as he thought how safe he had it, and how tame it would be when it had lived with its little mistress a while, it popped its head out again.",185,9,4
5626,-0.301073738,"A look through the glass proved that the ""specks"" were really vessels, and huge ones too. While we were looking and talking, what do you suppose one of the men brought forward for Ralph's amusement?—A dog? No. A kitty? No. A parrot? No. I think you will have to give it up. A bear! Just the cunningest little bear anyone ever saw. He was just about the size of a tan-terrier, and so full of play, that he got himself into all sorts of shapes, and performed all the antics imaginable. But the most laughable thing was to see him as a tight-rope performer. I am sure he outdid any circus actor who ever traveled. Ralph thought it jolly to play with a live bear. As one would suppose, the bear was a great pet with all on board the tug. He had always been handled with kindness; and the captain told us he had never yet bitten anyone.",157,16,3
5627,-0.096164721,"For example, John and I sometimes take our books, and sit down on the rocks in the wood, under the thick trees, and read stories. And then Carlo will lie down at our feet, and go to sleep; for he cannot understand the nice stories which the other two friends enjoy so much. But wait till we go into the swamps after berries, or into the wood-borders after hazel-nuts. Then Carlo is wide awake, you may be sure. If he sees a snake, what a noise he makes! We can always tell by the tone of his bark when he has found a snake. And, when John climbs a tree after nuts, how anxiously Carlo will stand underneath and watch him, so afraid is he that the little boy will get a fall! And how the good dog will jump and show his pleasure when he sees John once more safe on the firm ground!",153,8,3
5628,0.010628045,"For breakfast, the kitten and I have the leavings from the table; but there never is half enough for both of us: so I let her clean out the platter, while I run to see my master off. When I get as far as the gate, he says, ""Go back!"" I sit down and watch him till he is out of sight. Then there comes the milkman. I know him well; for he comes every morning and fills the can, and I watch it until it is taken in. Perhaps, when the door is open, a bone is thrown out to me. I hide it, quickly; for I see another dog coming. He is a friend of mine. He comes quite often to see me. We take a run around the house, and have a quiet talk together; then he takes himself off.",142,10,2
5629,-1.435921134,"Billy would always watch the crowd about Dennis, when the latter was taking his bath, with a great deal of anxiety; and, if Dennis did not appear very shortly, he would begin bleating loudly. This would disgust Dennis immensely; but he couldn't bear to think that Billy's feelings were hurt: so he would leave his nice bath, and push his way through the men, until Billy could see him. Then he would return to the pump, grunting in a manner that plainly showed his feelings. He was certainly saying, ""I do wish that sheep had a little more of the pig about him. If I am out of his sight for a moment, he begins to cry, and take on in such a manner, that I must show myself to him; and then I have all the trouble of making the sailors pump again."" But the sailors only waited to make Dennis beg a little. They had no idea of not pumping again. They were always pleased when he showed so much good feeling for Billy; and generally he got a larger allowance of water to pay for it.",186,8,4
5631,0.143048465,"One warm, sunny morning, Charlie and Georgie, with their papa and mamma, and their two little friends, rowed across from Appledore, and landed on the pebbly beach of White Island. Here the children ran about, and picked up stones until they were tired; and then the whole party seated themselves on some shaded rocks, and ate their lunch of crackers and bananas. While they were eating, an old white dog, belonging to the lighthouse keeper, came up and made their acquaintance. Georgie shared his cake with him; and it was amusing to see the old dog watching with eager eyes every piece that went into any mouth but his own. When lunch was over, the two older children, Charlie and Anna, led the way; and all were soon climbing the winding stairs in the lighthouse tower. When they reached the top, they found themselves in a small room with windows on every side, and the great lamp in the centre. The lantern is made of red-and-white glass, and turns around, so that first a red, and then a white, light may be seen far out at sea.",185,7,3
5632,0.339187073,"He dreamed about his pleasant home far away in Italy. He thought he was with his little sisters, and he saw his dear mother smile as she gave him his supper; but, just as he was going to eat, some sudden noise awoke him. He was frightened to find it was daylight, and that the sun was high in the sky. In the doorway stood a kind gentleman looking at him. Pedro sprang up, and took his fiddle; but the gentleman stopped him as he was going out, and asked if that pile of shavings was all the bed he had. He spoke so kindly, that Pedro told him his story. The gentleman felt so sorry for him, and was so pleased with his sweet, sad face, that he took him to his own home, and gave him a nice warm breakfast; and, being in want of an errand-boy, he concluded to let Pedro have the place. Pedro has lived happily in his new home ever since; and, though he still likes to play on his fiddle, he has no wish to return to his old wandering mode of life.",187,8,4
5633,-0.393729833,"On the top of the Santa Cruz mountains, where we stopped to water the horses, there is a little house, and while we waited there, out from the house came a man whose face was all scarred and seamed. After we drove away, the stage-driver told us that the man was a hunter, known as ""Mountain Charley,"" and that his scars were made by a grisly-bear. Well, we have now been at Santa Cruz a week, and I have had a good time. Every morning we go in bathing. It is a funny sight to see everybody racing down into the waves, and catching hold of a big rope that is stretched from the shore a good distance into the water. The undertow here is so strong, that it is not safe to venture away from the rope. Yesterday we all went to Moore's Beach to have a ""clam-bake."" We rode in a big wagon; and the first thing we did, when we got to the beach, was to pull off our shoes and stockings, and wade in the water. Papa and Uncle John dug the clams; while the rest of us ran about hunting for sea-urchins and shells.",197,9,3
5634,-0.359920266,"I know three little girls who are sisters. Of course, they ought to love each other dearly. When they stand up, they are like a flight of three steps: baby is the lowest; Mattie is the middle step; and Susie is the upper step, because she is tallest. The baby is four years old, I know: so I guess that Mattie is almost six, and Susie a little more than seven. No two of you little people love each other more dearly than Mattie and baby love each other. Where one is, the other always wants to be. They sit and walk with their arms around each other. It is pleasant to see them. They both dearly love Susie too; but she is bigger, and doesn't seem to belong quite so much to them as they seem to belong to each other. One day their mamma was looking at them; and, thinking aloud, she said, ""Three little girls! What shall I do with so many? Don't you think I have too many?""",168,12,5
5635,-0.598245733,"When grandma was a little girl, she lived in England, where she was born. She lived in the town of Windsor, twenty-three miles south-west of London, the greatest city in the world. Grandma showed us, the other day, this picture of a view from Cooper's Hill, near Windsor, and said, ""Many a time and oft, dear children, have I stood there by the old fence, and looked down on the beautiful prospect,—the winding Thames, the gardens, the fields, and Windsor Castle in the distance. ""This noble structure was originally built by William the Conqueror, as far back as the eleventh century. It has been embellished by most of the succeeding kings and queens. It is the principal residence of Queen Victoria in our day. The great park, not far distant, has a circuit of eighteen miles; and west from the park is Windsor Forest, having a circuit of fifty-six miles.",148,7,3
5637,0.737383498,"The parent-birds, wild with grief, flew round and round, but it was of no use. Then they followed the cart, and continued to feed their young as well as they could, though the cart was in motion. But a little girl, whose name was Laura, and who was taking a walk with her mother, saw the man remove the nest, and at once made up her mind to try and get it away from him. So she went up, and asked him if he would let her have the nest, if she paid him for it. The man seemed a little ashamed when he saw Laura and her mother; and he replied, ""Well, little girl, it didn't cost me any thing, and so you may have it for nothing."" ""Oh, I thank you ever so much!"" cried Laura. So she took the nest, with the birdies in it; and then she and her mother found a safe place in the notch of a tree, hidden from the road, and there they placed it.",170,8,4
5638,-0.206666333,"Nobody had taught Captain Bob to swim. How he learned he could not explain. He was always ready to venture into a boat. He took to sculling and rowing quite as naturally as a duck takes to swimming. One morning, we were all made sad by the report that Captain Bob was missing. He had not been seen since noon the previous day. Messengers were sent in every direction to make inquiries after the captain. Several persons said, that, the last they had seen of him, he was standing by the big post on the wharf, with a little boat in his hand that an old sailor had made for him. Two days were at an end, and still there was no news of Captain Bob. His parents and friends were greatly distressed. But, on the morning of the third day, there was a shout from some of the gentlemen on the piazza; and, on hastening to find out what was the matter, whom should I see but Captain Bob, borne on the shoulders of two young men, and waving his cap over his head.",183,11,3
5639,-0.130639229,"Coney Island, about eight miles from the city of New York, is four and a half miles long and about half a mile in width. It is quite a resort in summer for those who want to breathe the briny air of the ocean. Charles and Laura had long been promised a visit to this famous bathing-place, and one warm day in June their father drove them down to the island; for there is a bridge connecting it with the main land. As they drove along the beach, they saw the bathers in the water, and Charles was very desirous of having a dip in the salt sea himself; but he had no bathing-dress, and so he had to give it up. It is very pleasant on a fine day in summer to stand on the beach, and watch the waves as they come foaming up. The children were much entertained at seeing a Newfoundland dog rush into the water after a stick which his master would throw far out. They will long remember their pleasant visit to Coney Island; but the next time they go, they mean to take their bathing-dresses and have a swim.",192,7,5
5640,0.048332444,"Dot's father is a funny man. One night, he brought home some lemons for mamma,—twelve long, fat, yellow lemons, in a bag. Dot was sitting at the piano with mamma when his father came in, and did not run, as usual, to greet him with a kiss. So Dot's father opened the bag, and let the lemons drop one by one, and roll all over the floor. Then Dot looked around, and cried, ""Lemons, lemons! Get down; Dot get down!"" And he ran and picked up the lemons one by one, and put them all together in the great black arm-chair. As he picked them up, he counted them: ""One, two, three, five, six, seven, nine, ten!"" When Dot got tired of seeing them on the chair, he began to put them on the floor again, one at a time, and all in one spot. While he was doing this, his father stooped down, and when the little boy's back was turned, took the lemons, slyly from the spot where Dot was placing them, and put them behind his own back,—some behind his right foot, and some behind his left.",188,10,3
5641,0.747726661,"Last summer, mamma took me to grandpa's, to stay a few weeks. When we got to the house, I asked grandpa if I might go with him every day to feed the pigs. He said, ""Yes."" So the next morning I went. There were four large pigs, and six little ones; and, when the food was put into the trough, they were all so eager to get it, that they kept tumbling over one another. One morning, there was not a pig in the pen. We hunted everywhere, but could not find them. At last, grandpa said, ""They must be in the turnip-garden."" Sure enough, there they were. The moment they saw us, they scampered; but, after a while, we got them all back in the pen. Then grandpa said he wanted to know how they got out: so we hid in the barn.",141,11,4
5642,1.046955628,"Elsie was the daughter of poor parents, who lived on the borders of a lake. Once, when she was very ill with a fever, a good neighbor made her a present of three young ducks. Elsie was much pleased, and she soon began to get well. Her mother would bring a large tub of water into the room where she lay; and the three ducks would swim about, and swallow the crumbs which Elsie threw to them. As soon as she got well, she would drive the ducks down to the lake, and let them swim. They were so tame, that they would come out of the water at her call. Sometimes her father and the rest of the family would get into a boat, and he would row across the lake to the opposite side, where some families lived who employed Elsie's mother to wash clothes for them.",146,7,4
5643,-0.825796864,"We knew at once by her actions that she had a fawn near there; and so, while she was leading Landy away from it, we set about hunting it up. In a few minutes, I came across the little slender-legged beauty, snugly curled up under a tuft of grass. As I came upon him, he dashed out of cover with a shrill, plaintive little ""baa-baa, baa-baa,"" and, as fawns always do in such cases, began running in a small circle. Landy, disgusted with his hopeless chase, came trotting back, and at once struck in after the fawn. This one was not so fleet as the other; and by and by Landy overtook him, and tried to stop him by pushing him over with his nose. This frightened the fawn so badly, that he made direct for Tip, who was squatting in the long grass in wait for him, and rushed joyfully into his arms.",153,6,2
5644,-0.060005265,"The little fellow has become so tame, that he is allowed to stay out of his cage as long as he wishes, always going to it of his own accord when bedtime comes. One day I found no pins on my pin-cushion; and, seeing them scattered around on the bureau, I wondered who could have done the mischief. I soon found, by watching, that it was Pet's work. Every day he took his stand on the pin-cushion, in front of the glass, to pull out all the pins. I saw him once work a long time trying to stick one back by tipping his head, first one side and then the other, holding the pin tightly in his bill; but he soon gave it up. Little Fannie, Agnes's two-year-old sister, often shares her lunch with him; he sitting on the edge of the saucer, and helping himself while she is eating. As I write, he is sitting on the tassel of the shade, looking out of the window. Some day I'll tell you more of Pet's pranks.",175,8,3
5645,0.30405911,"As soon as they could get away, the boys ran upstairs to see what the driver had carried to their aunt's room. Fred discovered what it was as soon as he opened the door; but Bertie, who was not yet four years old, was greatly puzzled. ""What can it be?"" said he, keeping a safe distance away from it. Now, Fred liked to play tricks upon his little brother sometimes: so he said, with pretended alarm, ""Why, perhaps it is a young lion."" After this startling suggestion, Bertie did not wait an instant. He ran as fast as his legs would carry him, screaming, ""O mamma! there is a young lion upstairs. O papa! Do get your pistol and shoot him."" The poor child was really in a great fright; and all the family ran at once to see what could be the matter.",142,11,3
5646,0.507236967,"Some weeks passed by before Nellie was allowed to take the little fellow in her arms; but, when she was permitted to do this, it seemed to her that she had never felt such delight before. When he would put up his tiny hands, and feel of her face, she was ready to weep with joy. But one night the nurse was ill; and there was nobody to take care of the baby. Nellie begged so hard to be allowed to sit up and attend to it, that she was at last permitted to do so. She passed two hours, watching baby as he slept, and thinking of the nice times she would have with him when he grew up. At last he awoke; and then Nellie gave him some milk from the porringer, and tried to rock him to sleep again. But the little fellow wanted a frolic: so she had to take him in her arms, and walk about the room with him.",163,7,3
5647,-1.312572264,"Early last spring, Mistress Jenny Wren took possession of the little box nailed to a tree immediately in front of Mr. Philip's house. She had not really moved in, when who should peep in but Mr. English-Sparrow. He was abroad house hunting, and never mistrusted that anyone had got this house before him. He was thinking how well it would suit himself and mate, when whir-r-r-r! whir-r-r-r! up came Mrs. Jenny: and before he could offer a word of excuse, she began with, ""Fie, fie! I took you for a gentleman! What business have you here?"" ""My dear madam,"" began Mr. Sparrow; but Jenny would not hear him. ""Out, out with you, you saucebox, you interloper!"" she screamed; and she dashed at him and pecked him till he beat a speedy retreat. The next day, however, he came round again; whether to express his regrets in due form, or to buy her off, I cannot say; but Mrs. Jenny was unwilling to accept anything but the most humble apology.",166,12,4
5648,0.902661245,"Mabel lives on a hill, quite near a beautiful lake, and is very fond of going with her papa to take a row on the water. Sometimes they visit the woods on the other side of the lake, and pick wild flowers, or go where the water-lilies grow, near the shore, and gather a bunch of the pretty white blossoms. But I must tell about Mabel's friend Carlo. He is a large shaggy dog, owned by a gentleman who lives near. Although quite a young dog, he knows a great deal. He is very fond of water, and is wild with delight at the prospect of a swim. His master owns a large sail-boat, and, as the water near the shore is not deep, he has to use a small boat to reach it. When Carlo sees him take down the oar from its place in the yard, he runs up, and takes it in his mouth, as much as to say, ""Let me carry that for you, master."" Then he trots down the hill with the oar, feeling very proud that he is allowed to carry it.",186,9,3
5649,0.369249027,"When the soldiers went out to battle, Major would go with them, and bark and growl all the time. Once, in a battle way down in Louisiana, Major began to bark and growl as usual, and to stand up on his hind-legs. Then he ran around, saying, ""Ki-yi, ki-yi."" By and by he saw a cowardly soldier, who was running away; and he seized that soldier by the leg, and would not let him go for a long time. He wanted him to go back and fight. Soon after this, Major began to jump up in the air, trying to bite the bullets that whistled over his head. When a bullet struck the ground, he would run and try to dig it out with his paws. At last he placed himself right in front of an advancing line of soldiers, as much as to say, ""Don't come any further!"" He seemed to think that he could drive them back all alone.",160,9,2
5650,-0.239120371,"Out in the field Old Biddy Brown has four wee chickens, little soft downy balls, scarcely bigger than the eggs they came from just one week ago. They are very spry, and run all about. When the mother Biddy finds any nice bit, she clucks; and every little chick comes running to see what is wanting. When it grows chilly, and she fears they will take cold, she says, ""Cluck, cluck, cluck!"" and they all run under her warm feathers as fast as they can. Just now Mother Biddy gave a very loud call, and every chicken was under her wings in a minute; and up in the sky I saw a hawk, who had been planning to make a good dinner of these same chickens. I could not help thinking, how well for them, that they did not stop, like Lottie, to ask, ""Why?"" Down came the hawk with a fierce swoop, as if he meant to take the old hen and the chickens too; but Mother Biddy sprang up and faced him so boldly, that he did not know what to make of it.",182,8,5
5651,-0.118901638,"This sand bank is a wonderful place for the children. Every fine day Neddy takes his box of playthings, and marches off to the sand-bank; and I think, as I kiss his dear rosy cheeks, what a nice, clean boy he is in his linen blouse, broad-brimmed hat with blue ribbons, white stockings, and neat buttoned boots. He returns after a few hours, looking like a little savage. ""Just fit to go into the washtub,"" Dinah says; and she is right. What do they play on the sand bank? I will tell you what they did yesterday, while I sat under the oak tree and worked, and listened to their prattle. ""Let's build cities today,"" said Tommy Abbott. ""Oh, yes!"" said Jamie Newton. ""I will build Boston,"" chimed in Neddy: ""I don't know much about other places."" After each had selected a city to build, they were silent for some time.",148,11,4
5652,0.143576489,"The cats that had taken the first prize were known by a little blue flag suspended over the front of the cage, and were the largest cats. Very many of them were lazily sleeping on their cushions, as happy as if they were in their own homes. They took little notice of the people who were looking at them; and, as a placard on each cage ordered spectators to ""move on,"" no one could spend much time in trying to attract their attention. I can hardly tell you about all the cats, there were so many,—some all white, some all black, and some all yellow; black-and-yellow, black-and-white, black-and-gray, gray-and-white, black-and-yellow-and-white; cats with long hair, and cats with short; cats with tails, and cats without. One large Russian cat, called the ""Czar,"" was brown, with smooth, short, shining fur, which looked like seal-skin.",141,5,2
5653,0.711158299,"Once, when Felix had grown to be six years old, his mother took him with her on a journey in the railroad-cars to New York. It was a fine day in June: the windows of the cars were open. ""Felix,"" said his mother, as they took their seats, ""you may sit by the window; but you must not put your head or your arms out of it."" Before she could explain to him her reasons for saying this, a friend who had come in drew off her attention, by talking to her; so that she forgot to explain to Felix why she did not wish to have him put his head or arms out of the window. In the seat just before him, Felix saw a large boy, who kept putting his head out, although the boy's mother kept telling him not to do it. By and by the cars rushed by a post, which stood so near the track that it almost grazed the boy's head. He started back in a great fright, losing his hat as he did so. He had a very narrow escape.",184,8,4
5654,-0.253503254,"Early in spring, while the weather is yet cold, and before the trees have begun to show many signs of life, it is the time for tapping the maples. The sun, which has already begun to make his power felt by melting the snow, and leaving great green patches here and there on the cleared lands, has kissed the rugged trunks of the trees, and has set the sweet sap mounting through every vein and tissue. Now is the time to set the troughs in order, and to bore the holes for the little spouts through which the juice must run. These must be made a foot from the ground, on the sunny side of the tree; and very soon the drip, drip, of the oozing sap will be heard, as it trickles over the spout into the rough bowls placed to catch it at the foot of every maple.",148,4,3
5655,1.146281718,"When papa came home, and saw what a good, wise dog Spot was, he told the children they might keep him till they could find the owner. A week afterwards, they saw at the railroad-station a printed bill offering a reward of thirty dollars for Spot. He was restored at once to his master, who proved to be a Mr. Walldorf, a German. But the little girls refused the offered reward; for they said they did not deserve it, and Spot had been no trouble to them. Three weeks passed by, and then there came a box from New York, directed to Nelly and Julia. They opened it: and there were two beautiful French dolls, and two nice large dolls' trunks filled with dolls' dresses and bonnets,—dresses for morning and evening, for opera and ball-room, for the street and the parlor, for riding and walking.",142,6,4
5656,-0.20767033,"One day a new keeper was set over an elephant named Tippoo, that had been accustomed to good treatment. This new keeper, if he had been wise, would have won the elephant's love by kindness. Instead of that, the man kept thrusting his goad at the elephant, and hurting him without any good cause. Tippoo bore it patiently for some time; but at last, with his great trunk seizing his tormentor, he ran with him down to the river that was nearby. Here, after ducking the man several times in the water, he laid him down gently on the dry ground, as much as to say, ""Now, sir, behave yourself, and treat me like a gentleman, or I will give you a worse ducking than that."" Finding that Tippoo was not to be trifled with, the man began to treat him well, and the elephant soon forgave him, and at last grew quite fond of him. Love wins love.",156,7,4
5659,-1.057317357,"The master of the house had gone out on business. As he shut the door, the parrot, whose place was on a perch in the room, thought to himself, ""Hi! Now I am master in this house, and I'll let people know it."" He thereupon threw his head proudly on one side, and spread himself in a very pompous manner; then, as he had seen his master do, broke the finest rose from the bush, and put the stem in his bill; then looked at his gay-colored coat in the glass, and felt as grand as a born nobleman. Nearby, on the rug, two dogs, Ami and Finette, lay asleep. They were well-trained, obedient dogs, clean-limbed and civil, expert in many clever tricks, but not quite a match for the parrot in cleverness and cunning. As soon as the latter spied them, he cried out, imitating his master's tones, ""Finette, attention! Ami, make ready!"" Whereupon Ami stood up on his hind-legs, straight as a sentinel; while Finette hurried up, expecting to have something thrown for him to bring back.",176,9,4
5660,1.12429464,"When Edward was eight years old, his mother told him he might go with John, the hired man, to drive the cows from the pasture. How happy the little boy was! Every day he would be ready as soon as John gave the word; and off they would go, through the woods, over hills and rocks, and gurgling brooks, wherever the ding-dong of the distant cow-bells pointed the way. Sometimes they had a long search before they could find all the cows; for the pasture was very large, and the cows would wander about in every part of it, to find the best feeding-places. On the way home, Edward would run ahead of the cows, and open the bars; and sometimes he would sit on the wall, and pat each cow as she came through. When the cows reached the barnyard, Edward would help milk. There was one old cow which he called his own, and which he named Carrie. She always stood very still while being milked, and that was one reason why he liked her better than any of the rest.",179,8,5
5661,-1.176590581,"In about three days, travelling day and night, we reached Frederick, Maryland. There we were told that we could take rail-cars to Baltimore, and thence to Washington; but there was also a two-horse hack ready to start for Washington direct. Not having full faith in the novel and dangerous railroad, I stuck to the coach, and in the night reached Gadsby's Hotel in Washington City. The next morning I hunted up Mr. Ewing, and found him boarding with a mess of Senators at Mrs. Hill's, corner of Third and C Streets, and transferred my trunk to the same place. I spent a week in Washington, and think I saw more of the place in that time than I ever have since in the many years of residence there. General Jackson was President, and was at the zenith of his fame. I recall looking at him a full hour, one morning, through the wood railing on Pennsylvania Avenue, as he paced up and down the gravel walk on the north front of the White House. He wore a cap and an overcoat so full that his form seemed smaller than I had expected.",191,8,2
5662,-0.633999096,"When I go on errands, Don takes the basket or pail, and trots away to the store; and sometimes I have to pull him, or he will go the wrong way. He is a lazy old fellow, and he likes to sleep almost all the time, except when he is asked if he wants to go anywhere; and then he frisks around, and seems as if he had never been asleep. When he wants a drink, he goes around to the store-room door, and asks for it by looking up in our faces; and I dare say he would say, if he could speak, ""Please give me a drink?"" I have a little brother, and he sits on my dog a good deal. And I have a cousin of whom the dog is very fond and when she is at the table, he will put his paw on her lap, and want her to take it.",153,5,4
5663,-0.824465325,"The girl on the summit of the load sat motionless, surrounded by tables and chairs with their legs upwards, backed by an oak settle, and ornamented in front by pots of geraniums, myrtles, and cactuses, together with a caged canary—all probably from the windows of the house just vacated. There was also a cat in a willow basket, from the partly opened lid of which she gazed with half-closed eyes, and affectionately surveyed the small birds around. The handsome girl waited for some time idly in her place, and the only sound heard in the stillness was the hopping of the canary up and down the perches of its prison. Then she looked attentively downwards. It was not at the bird, nor at the cat; it was at an oblong package tied in paper and lying between them. She turned her head to learn if the waggoner were coming. He was not yet in sight; and her eyes crept back to the package, her thoughts seeming to run upon what was inside it.",172,7,2
5664,-0.940741963,"Many young sparrows have been born to us. They are proud of being Americans. They think they are cleverer than their parents, because their parents, you see, are English. Pride is not right, is it? There is a bird called the butcher-bird,—a very savage bird,—that tries to kill us. We have to look out for these butcher-birds. But they cannot get into our houses: the doors are too small for them. There is a little bird called the snow-bird, that comes in winter. We are not afraid of him. He is afraid of us. We drive him away when Emily feeds us all. Emily calls us naughty when we do this: she threatens to punish us for it. Emily and her folks live not far from our grove. Emily has a father and mother, a grandfather, a brother Philip, and a baby sister, whose name is Nelly. Grandfather and Nelly are great friends. Grandfather brings Nelly in his arms to see Emily and Philip feed us.",163,16,4
5665,-0.415921904,"It is Christmas morning; and the children have brought in presents for poor sick Katy. Observe that nice large chair with a long-cushioned back, ending in a footstool, and which tips back so as to be just like a bed: that is a present from Katy's father. See that little evergreen-tree planted in a red flower-pot: the boughs are hung with oranges and nuts, and shiny red apples, and pop-corn balls, and strings of bright berries. These are all presents from the children. A little silver bell, with ""Katy"" engraved on the handle, is among the pretty things. Presents for poor sick Katy Then there is a new book, which you may spy out if you will look sharp. How the children do enjoy seeing dear Katy happy! They have all had presents themselves; and they will soon show them to her. They hope she will be well enough to play with them before spring. These children used to have rare frolics among themselves. On St. Valentine's eve, they had many letters, most of which, I think, must have been written by Katy.",179,11,5
5666,-0.881503978,"One day Bessie was at her aunt's house when the folks were away. But Carlo the dog was at home; and Bessie had her doll Cornelia to play with. At last she placed Cornelia up on the arm-chair with her arms over the back. Then seeing near by an inkstand, and a bottle of gum with a brush in it, Bessie thought she would amuse herself by painting Carlo's face with ink. This was very silly, and Carlo seemed to think so; for he struggled, and tried to get away. The brush tickled him; he did not like to taste of the ink: at last he broke away, and hid himself under the sofa. Bessie had a piece of biscuit in her pocket. She took it out, and offered it to Carlo. It was so nice to get biscuit without having to stand on his hind-legs first, or jump a great height, or do something funny to earn it, that Carlo came out. Then Bessie seized him, and tried once more to ink his face; but this time Carlo tore himself loose, and ran out of the room, knocking over the stool on which stood the inkstand, as he went.",196,10,5
5667,0.21707516,"On the easel stood a portrait. Bessie looked at it, and thought it must be a likeness of her friend Col. Fraser. ""But,"" said she, ""the mustache is too faint: it wants paint."" Then she remembered hearing her uncle say that he had more work than he could attend to. ""What if I do a little work for him, and so give him a surprise!"" thought she. ""Uncle Frank, when he is by, never lets me touch his paints,"" said Bessie to herself; ""but that must be because he does not know how clever I am. Nothing can be easier to paint than a mustache. It is only a number of hairs."" So Bessie climbed up into her uncle's chair, and took one of his long brushes in her hand. Then she looked at the colors on the palette, and tried to mix the blue and red as she had seen Uncle Frank do. The long brush was hard to manage. However, she remembered the rhyme, ""Try, try, try again;"" and she worked away until she thought she had got the tint.",178,13,5
