index,text_id,s_idx,sentence,align_idx,level,unique_paragraph_id,total_integration_cost,avg_integration_cost,max_integration_cost
1265,3_2_1,1.0,"According to a new survey, there are more tigers in Nepal than at any time since the 1970s. The number of big cats has been decreasing in south Asia for 100 years, but conservationists now hope that we can save them.",632,Ele,3_2_Ele_1,19.0,0.40425531914893614,4.0
1266,3_2_1,3.0,The number of wild royal bengal tigers in Nepal has increased to 198 - a 63.6% increase in five years - the survey showed.,633,Ele,3_2_Ele_1,10.0,0.38461538461538464,3.0
1267,3_2_1,4.0,"""This is very good news,"" said Maheshwar Dhakal, an ecologist with Nepal's Department of National Parks and Wildlife Conservation.",634,Ele,3_2_Ele_1,8.0,0.2962962962962963,2.0
1268,3_2_1,5.0,The survey looked at pictures from more than 500 cameras in five protected areas and three wildlife corridors.,635,Ele,3_2_Ele_1,6.0,0.3157894736842105,1.0
1269,3_2_1,6.0,"More than 250 conservationists and wildlife experts worked on the survey, which cost about £250,000.",636,Ele,3_2_Ele_1,6.0,0.3333333333333333,2.0
1270,3_2_2,1.0,Increasing prosperity in Asia has pushed up prices for tiger skins and the body parts used in traditional Chinese medicines.,637,Adv,3_2_Adv_2,9.0,0.42857142857142855,2.0
1271,3_2_2,2.0,International gangs pay poor local Nepali significant sums to kill the cats.,638,Adv,3_2_Adv_2,5.0,0.38461538461538464,1.0
1272,3_2_2,3.0,"The skin and bones are handed to middlemen, who pass easily through the porous border to India, where the major dealers are based.",639,Adv,3_2_Adv_2,15.0,0.5172413793103449,4.0
1273,3_2_2,4.0,One major problem is complicity between senior officials and mafia networks involved in the trade.,640,Adv,3_2_Adv_2,6.0,0.375,1.0
1274,3_2_2,1.0,Some rich people want tiger skins. Tiger body parts are used in traditional Chinese medicine.,637,Ele,3_2_Ele_2,9.0,0.5,4.0
1275,3_2_2,3.0,International gangs pay poor local Nepali people large amounts of money to kill the cats.,638,Ele,3_2_Ele_2,11.0,0.6875,4.0
1276,3_2_2,4.0,"The skin and bones are taken through the border to India, where the big dealers are.",639,Ele,3_2_Ele_2,12.0,0.6,4.0
1277,3_2_2,5.0,One big problem is that some senior officials help the mafia who are involved in the illegal buying and selling.,640,Ele,3_2_Ele_2,10.0,0.45454545454545453,2.0
1278,3_2_3,1.0,"Conservation experts credit the increase in numbers to the effective policing of national parks, stronger anti-poaching drives and better management of tiger habitats in Nepal, where forests cover 29% of the land.",641,Adv,3_2_Adv_3,16.0,0.43243243243243246,3.0
1279,3_2_3,2.0,But they say Nepal needs to do more to protect the habitat and animals on which tigers prey so the big cats have enough space to roam and food to eat.,642,Adv,3_2_Adv_3,23.0,0.696969696969697,5.0
1280,3_2_3,3.0,"As the number of tigers has increased over the years, so have incidents of conflict with villagers.",643,Adv,3_2_Adv_3,13.0,0.65,4.0
1281,3_2_3,4.0,"Seven people were killed in attacks by tigers around national parks in 2012 compared to four in 2011, park officials said.",644,Adv,3_2_Adv_3,15.0,0.6,7.0
1282,3_2_3,5.0,"Villagers are also seeking better protection.""",645,Adv,3_2_Adv_3,4.0,0.4444444444444444,2.0
1283,3_2_3,1.0,"Conservation experts believe that tiger numbers have increased because the police are controlling national parks better, and because there is now better management of tiger habitats in Nepal, where forests cover 29% of the land.",641,Ele,3_2_Ele_3,19.0,0.475,3.0
1284,3_2_3,2.0,But they say Nepal must do more to protect the habitat and animals that tigers eat so the big cats have enough space to move around and food to eat.,642,Ele,3_2_Ele_3,20.0,0.6451612903225806,5.0
1285,3_2_3,3.0,"The number of tigers has increased but attacks on villagers have increased, too.",643,Ele,3_2_Ele_3,8.0,0.5333333333333333,2.0
1286,3_2_3,4.0,"Seven people were killed in attacks by tigers around national parks in 2012 compared to four in 2011, park officials said.",644,Ele,3_2_Ele_3,15.0,0.6,7.0
1287,3_2_3,5.0,Villagers also want better protection.,645,Ele,3_2_Ele_3,4.0,0.5714285714285714,2.0
1288,3_2_4,1.0,The government is making conservation plans for tigers.,646,Adv,3_2_Adv_4,4.0,0.4444444444444444,1.0
1289,3_2_4,2.0,"But it should also come up with plans to protect people from tigers,"" Krishna Bhurtel, a local village headman in Chitwan, told Nepali newspaper Nagarik.",647,Adv,3_2_Adv_4,30.0,0.967741935483871,18.0
1290,3_2_4,3.0,"Wildlife authorities captured a tiger in Chitwan after it killed two people, including a villager who was pulled from his bed in May.",648,Adv,3_2_Adv_4,12.0,0.46153846153846156,2.0
1291,3_2_4,4.0,"Thousands of tigers once roamed the forests in Bangladesh, India and Nepal.",649,Adv,3_2_Adv_4,9.0,0.6,3.0
1292,3_2_4,5.0,"But their numbers have dropped to about 3,000, a 95% drop over a century.",650,Adv,3_2_Adv_4,7.0,0.4117647058823529,2.0
1293,3_2_4,6.0,"Chitwan National Park in central Nepal has the highest number of adult tigers, with 120, followed by Bardiya National Park (50) and Shukla Phanta Wildlife Reserve (17).",651,Adv,3_2_Adv_4,9.0,0.2647058823529412,2.0
1294,3_2_4,1.0,"""The government is making conservation plans for tigers.",646,Ele,3_2_Ele_4,4.0,0.4,1.0
1295,3_2_4,2.0,"But it should also make plans to protect people from tigers,"" Krishna Bhurtel, a village leader, told a Nepali newspaper.",647,Ele,3_2_Ele_4,24.0,0.9230769230769231,15.0
1296,3_2_4,3.0,"Recently, a tiger was captured after it killed two people, including a villager who was pulled from his bed in May.",648,Ele,3_2_Ele_4,13.0,0.48148148148148145,2.0
1297,3_2_4,4.0,"Thousands of tigers used to live in the forests in Bangladesh, India and Nepal.",649,Ele,3_2_Ele_4,11.0,0.6875,3.0
1298,3_2_4,5.0,"But their numbers have decreased to about 3,000, a 95% decrease in one hundred years.",650,Ele,3_2_Ele_4,7.0,0.3888888888888889,2.0
1299,3_2_4,6.0,"Chitwan National Park in central Nepal has the most adult tigers, with 120, followed by Bardiya National Park (50) and Shukla Phanta Wildlife Reserve (17).",651,Ele,3_2_Ele_4,8.0,0.25,2.0
1300,3_2_5,1.0,Dhakal said that a parallel survey was conducted in India and the results from both countries will be published later in 2013.,652,Adv,3_2_Adv_5,12.0,0.48,3.0
1301,3_2_5,2.0,"""It will take a few more months for India, which now has 1,300 big cats in several huge protected areas, to finalize the data,"" he added.",653,Adv,3_2_Adv_5,24.0,0.7058823529411765,9.0
1302,3_2_5,3.0,Nepal has pledged to double its own population of tigers by the year 2022 from 121 in 2009 when the last systematic tiger count took place.,654,Adv,3_2_Adv_5,12.0,0.42857142857142855,3.0
1303,3_2_5,4.0,"Diwakar Chapagain, who heads a World Wildlife Fund Nepal unit that monitors wildlife trade, said tiger skins were in demand in Tibet, where well-heeled people use them as festival costumes.",655,Adv,3_2_Adv_5,19.0,0.5428571428571428,5.0
1304,3_2_5,5.0,"In Nepal, kings used to stand on tiger skins for special occasions.",656,Adv,3_2_Adv_5,9.0,0.6428571428571429,3.0
1305,3_2_5,6.0,Some affluent Nepali have mounted tiger heads on the walls of their living rooms.,657,Adv,3_2_Adv_5,5.0,0.3333333333333333,1.0
1306,3_2_5,7.0,Tiger bones are in high demand for use in traditional Chinese medicines.,658,Adv,3_2_Adv_5,5.0,0.38461538461538464,1.0
1307,3_2_5,8.0,"""The trade in tiger parts is lucrative and fetches thousands of dollars in illegal markets,"" Chapagain said.",659,Adv,3_2_Adv_5,20.0,0.9090909090909091,12.0
1308,3_2_5,1.0,Dhakal said that there was a similar survey in India and the results from both countries will be published later in 2013.,652,Ele,3_2_Ele_5,10.0,0.4166666666666667,3.0
1309,3_2_5,2.0,"""It will take a few more months for India, which now has 1,300 big cats in several huge protected areas, to finish the survey,"" he added.",653,Ele,3_2_Ele_5,24.0,0.7058823529411765,9.0
1310,3_2_5,3.0,Nepal says it will double its own population of tigers by the year 2022 from 121 in 2009 to 242.,654,Ele,3_2_Ele_5,6.0,0.2857142857142857,1.0
1311,3_2_5,4.0,"Diwakar Chapagain said tiger skins are popular in Tibet, where rich people use them as festival costumes.",655,Ele,3_2_Ele_5,9.0,0.45,3.0
1312,3_2_5,5.0,"In Nepal, kings used to stand on tiger skins for special occasions.",656,Ele,3_2_Ele_5,9.0,0.6428571428571429,3.0
1313,3_2_5,6.0,Some rich Nepali have tiger heads on the walls of their living rooms.,657,Ele,3_2_Ele_5,5.0,0.35714285714285715,1.0
1314,3_2_5,7.0,Tiger bones are in high demand for use in traditional Chinese medicine.,658,Ele,3_2_Ele_5,5.0,0.38461538461538464,1.0
1315,3_2_5,8.0,Chapagain said people can make a lot of money selling tiger skins and bones illegally.,659,Ele,3_2_Ele_5,9.0,0.5625,1.0
1316,3_3_1,1.0,"On Black Fell, looking down on Northumberland's beautiful Kielder Water reservoir, a group of people wait in a car park next to a strange wooden building with a minimalist design beamed down from the future.",660,Adv,3_3_Adv_1,17.0,0.4358974358974359,7.0
1317,3_3_1,2.0,"This is Kielder Observatory, the center of Britain's nascent astrotourism industry.",661,Adv,3_3_Adv_1,3.0,0.21428571428571427,1.0
1318,3_3_1,3.0,And those waiting outside were the lucky ones.,662,Adv,3_3_Adv_1,4.0,0.4,3.0
1319,3_3_1,4.0,Many more had applied for a night of stargazing at the observatory but numbers are strictly limited.,663,Adv,3_3_Adv_1,6.0,0.3,2.0
1320,3_3_1,5.0,"Inside, next to a woodburner and under dimmed lights, the observatory's founder and lead astronomer, Gary Fildes, a former bricklayer with Tarzan hair, delivers a pep talk to his colleagues.",664,Adv,3_3_Adv_1,19.0,0.5,10.0
1321,3_3_1,6.0,The team discusses the prospect of seeing the northern lights but Fildes is doubtful.,665,Adv,3_3_Adv_1,6.0,0.4,1.0
1322,3_3_1,7.0,"Instead, they decide to train their powerful telescopes on Jupiter and Venus and later to pick out stars such as Capella and Betelgeuse.",666,Adv,3_3_Adv_1,10.0,0.38461538461538464,2.0
1323,3_3_1,8.0,An additional attraction is the appearance of the International Space Station.,667,Adv,3_3_Adv_1,3.0,0.25,1.0
1324,3_3_1,1.0,"On the top of a hill, above Northumberland's beautiful Kielder Water lake, a group of people are waiting in a car park next to a strange wooden building.",660,Ele,3_3_Ele_1,14.0,0.4375,7.0
1325,3_3_1,2.0,"They are here because of the darkness and this is Kielder Observatory, the center of Britain's latest industry - astrotourism.",661,Ele,3_3_Ele_1,8.0,0.3333333333333333,2.0
1326,3_3_1,3.0,The people who are waiting outside are lucky.,662,Ele,3_3_Ele_1,3.0,0.3333333333333333,1.0
1327,3_3_1,4.0,Many more people apply for a night of stargazing at the observatory but not everyone can come because numbers are strictly limited.,663,Ele,3_3_Ele_1,16.0,0.6666666666666666,8.0
1328,3_3_1,5.0,"Inside, the observatory's founder and lead astronomer, Gary Fildes, speaks to his colleagues.",664,Ele,3_3_Ele_1,11.0,0.6111111111111112,7.0
1329,3_3_1,6.0,The team discusses that they might see the northern lights but Fildes doesn't think they will.,665,Ele,3_3_Ele_1,6.0,0.3333333333333333,1.0
1330,3_3_1,7.0,"Instead, they decide to use their powerful telescopes to look at Jupiter and Venus and, later, to find stars such as Capella and Betelgeuse.",666,Ele,3_3_Ele_1,13.0,0.43333333333333335,2.0
1331,3_3_1,8.0,An extra attraction is the appearance of the International Space Station.,667,Ele,3_3_Ele_1,3.0,0.25,1.0
1332,3_3_2,1.0,"""Remember,"" Fildes tells his team, ""it's about interaction, it's about entertainment, it's about inspiring people.""",668,Adv,3_3_Adv_2,11.0,0.3793103448275862,4.0
1333,3_3_2,2.0,"Fildes, 49, is at the forefront of the UK's burgeoning astrotourism industry.",669,Adv,3_3_Adv_2,4.0,0.25,1.0
1334,3_3_2,3.0,"The pivotal moment for Northumberland came in 2013 when the entire national park housing Hadrian's Wall, along with Kielder Water and Forest Park, some 1,500 square kilometers, was awarded Dark Sky Park status, the only one in England.",670,Adv,3_3_Adv_2,24.0,0.5217391304347826,6.0
1335,3_3_2,4.0,Dark Sky Parks are rare.,671,Adv,3_3_Adv_2,1.0,0.16666666666666666,1.0
1336,3_3_2,5.0,The 2013 Star Count revealed that only 5% of the UK population can see more than 31 stars on a good night.,672,Adv,3_3_Adv_2,10.0,0.4166666666666667,4.0
1337,3_3_2,6.0,"The Tucson, Arizona-based International Dark-Sky Association (IDA) confers the status only on places that take major steps to avoid light pollution.",673,Adv,3_3_Adv_2,13.0,0.5,3.0
1338,3_3_2,7.0,Recipients must also prove their night skies are sufficiently dark.,674,Adv,3_3_Adv_2,4.0,0.3076923076923077,2.0
1339,3_3_2,8.0,"In Northumberland Dark Sky Park, as the area was rebadged, it is so dark that Venus casts a shadow on the Earth.",675,Adv,3_3_Adv_2,13.0,0.48148148148148145,3.0
1340,3_3_2,1.0,Fildes is a leading figure in the UK's growing astrotourism industry.,669,Ele,3_3_Ele_2,3.0,0.23076923076923078,1.0
1341,3_3_2,2.0,"The key moment for Northumberland came in 2013 when the entire national park, about 1,500 square kilometers in area, got Dark Sky Park status. It is the only one in England.",670,Ele,3_3_Ele_2,17.0,0.4722222222222222,7.0
1342,3_3_2,4.0,Dark Sky Parks are rare.,671,Ele,3_3_Ele_2,1.0,0.16666666666666666,1.0
1343,3_3_2,5.0,The 2013 Star Count showed that only 5% of the UK population can see more than 31 stars on a clear night.,672,Ele,3_3_Ele_2,10.0,0.4166666666666667,4.0
1344,3_3_2,6.0,The International Dark-Sky Association (IDA) gives the status of Dark Sky Park only to places that take big steps to prevent light pollution.,673,Ele,3_3_Ele_2,11.0,0.4074074074074074,2.0
1345,3_3_2,7.0,The areas must also prove their night skies are very dark.,674,Ele,3_3_Ele_2,4.0,0.2857142857142857,2.0
1346,3_3_2,8.0,"In Northumberland Dark Sky Park, it is so dark that Venus casts a shadow on the Earth.",675,Ele,3_3_Ele_2,7.0,0.35,2.0
1348,3_3_3,1.0,"Duncan Wise, visitor development officer for the Northumberland National Park Authority, helped to spearhead the campaign for dark-sky status.",676,Adv,3_3_Adv_3,12.0,0.5454545454545454,4.0
1349,3_3_3,2.0,"""We tend to look at landscape as everything up to the horizon,"" Wise said.",677,Adv,3_3_Adv_3,14.0,0.7368421052631579,7.0
1350,3_3_3,3.0,"""But what about what's above it?"" Wise and others spent years drawing up their submission to the IDA, collecting reams of light readings and forming an alliance of local councils, parks' bodies and community groups to produce an exterior lighting master plan that influences the construction of new developments in the area.",678,Adv,3_3_Adv_3,27.0,0.4426229508196721,5.0
1351,3_3_3,4.0,Their efforts have been vindicated.,679,Adv,3_3_Adv_3,3.0,0.42857142857142855,2.0
1352,3_3_3,5.0,Many of the 1.5 million who visit Northumberland each year are now aware of its Dark Sky status.,680,Adv,3_3_Adv_3,7.0,0.35,3.0
1353,3_3_3,6.0,"""We get a lot of people coming here to see the sky now,"" says the man at the car-hire firm in Newcastle.",681,Adv,3_3_Adv_3,17.0,0.6296296296296297,7.0
1354,3_3_3,7.0,"""They come in autumn and winter, when it's darkest.",682,Adv,3_3_Adv_3,3.0,0.21428571428571427,1.0
1355,3_3_3,8.0,"Good for the local hotels as they get business all year round now.""",683,Adv,3_3_Adv_3,10.0,0.6666666666666666,5.0
1356,3_3_3,1.0,"Duncan Wise, visitor development officer for the Northumberland National Park, helped to lead the campaign for dark-sky status.",676,Ele,3_3_Ele_3,12.0,0.5714285714285714,4.0
1357,3_3_3,2.0,"""We usually think that 'landscape' is everything up to the horizon,"" Wise said.",677,Ele,3_3_Ele_3,13.0,0.6190476190476191,6.0
1358,3_3_3,3.0,"""But what about what's above the horizon?"" Wise and others spent years preparing their application to the IDA - they collected thousands of light readings.",678,Ele,3_3_Ele_3,17.0,0.5483870967741935,6.0
1359,3_3_3,4.0,"Because of their hard work, many of the 1.5 million tourists who visit Northumberland each year are now aware of its Dark Sky status.",680,Ele,3_3_Ele_3,15.0,0.5555555555555556,9.0
1360,3_3_3,5.0,"""A lot of people come here to see the sky now,"" says a man who works for a local car-hire company.",681,Ele,3_3_Ele_3,15.0,0.5769230769230769,4.0
1361,3_3_3,6.0,"""They come in autumn and winter, when it's darkest.",682,Ele,3_3_Ele_3,3.0,0.21428571428571427,1.0
1362,3_3_3,7.0,"It's good for the local hotels because tourists come all year round now.""",683,Ele,3_3_Ele_3,5.0,0.3125,2.0
1364,3_3_4,1.0,Wise acknowledges that Northumberland needs to do more to capitalize on its scarce resource and believes the region needs a couple more observatories to ensure that visitors will see what they came for.,684,Adv,3_3_Adv_4,18.0,0.5142857142857142,2.0
1365,3_3_4,2.0,"A £14m national landscape discovery center, which he describes as the north's answer to the Eden Project, will have an observatory when it is completed in a couple of years.",685,Adv,3_3_Adv_4,15.0,0.39473684210526316,4.0
1366,3_3_4,3.0,Fildes has grand designs.,686,Adv,3_3_Adv_4,3.0,0.6,1.0
1367,3_3_4,4.0,"He is planning Britain's first ""astrovillage,"" one that would house the largest public observatory in the world and boast a 100-seat auditorium, a 100-seat planetarium, a one-meter aperture telescope, and radiomagnetic and solar telescopes.",687,Adv,3_3_Adv_4,10.0,0.23809523809523808,1.0
1368,3_3_4,5.0,"The multimillion-pound project would feature a hotel and draw in 100,000 people a year, four times the number currently able to use the observatory.",688,Adv,3_3_Adv_4,17.0,0.6296296296296297,8.0
1369,3_3_4,6.0,Fildes is cryptic about his backers but believes the astrovillage will be a reality by 2018.,689,Adv,3_3_Adv_4,5.0,0.29411764705882354,1.0
1370,3_3_4,1.0,"Wise agrees that Northumberland needs to do more to take advantage of its dark skies, which are very rare. He believes the region needs more observatories to make sure that visitors will see what they came for.",684,Ele,3_3_Ele_4,25.0,0.6097560975609756,7.0
1371,3_3_4,3.0,A new £14-million national landscape discovery center will have an observatory when it is completed in a couple of years.,685,Ele,3_3_Ele_4,9.0,0.375,2.0
1372,3_3_4,4.0,Fildes has big ambitions.,686,Ele,3_3_Ele_4,3.0,0.6,1.0
1373,3_3_4,5.0,"He is planning Britain's first ""astrovillage"" - it would have the largest public observatory in the world, a 100-seat auditorium, a 100-seat planetarium, and radiomagnetic and solar telescopes.",687,Ele,3_3_Ele_4,8.0,0.22857142857142856,1.0
1374,3_3_4,6.0,"The multimillion-pound project would also have a hotel and attract 100,000 visitors a year - that is four times the number that are currently able to use the observatory.",688,Ele,3_3_Ele_4,11.0,0.34375,2.0
1375,3_3_4,7.0,Fildes believes the astrovillage will be a reality by 2018.,689,Ele,3_3_Ele_4,4.0,0.36363636363636365,1.0
1376,3_3_5,1.0,"However, Northumberland faces competition.",690,Adv,3_3_Adv_5,5.0,0.7142857142857143,3.0
1377,3_3_5,2.0,Galloway Forest Park in Scotland also has Dark Sky Park status.,691,Adv,3_3_Adv_5,6.0,0.46153846153846156,3.0
1378,3_3_5,3.0,"Since Exmoor was designated Europe's first International Dark Sky Reserve - one notch below Dark Sky Park - in 2011, a range of local businesses offering stargazing breaks and safaris has sprung up.",692,Adv,3_3_Adv_5,28.0,0.7567567567567568,15.0
1379,3_3_5,4.0,"The UK will have to go some way to eclipse northern Chile, which boasts more than a dozen tourist observatories and has some of the clearest skies in the world.",693,Adv,3_3_Adv_5,13.0,0.40625,2.0
1380,3_3_5,5.0,The Teide National Park in Tenerife is also becoming a major astrotourism destination.,694,Adv,3_3_Adv_5,6.0,0.4,3.0
1381,3_3_5,6.0,"So, what is driving the desire to look upwards? The media have helped.",695,Adv,3_3_Adv_5,11.0,0.6470588235294118,5.0
1382,3_3_5,7.0,TV presenters like Brian Cox have attracted a new generation of stargazers.,696,Adv,3_3_Adv_5,6.0,0.46153846153846156,2.0
1383,3_3_5,8.0,Technology has also played a part.,697,Adv,3_3_Adv_5,4.0,0.5,2.0
1384,3_3_5,9.0,Apps such as Stellarium now turn smartphones into pocket-size planetariums.,698,Adv,3_3_Adv_5,7.0,0.5833333333333334,3.0
1385,3_3_5,10.0,"Ultimately, though, Fildes believes people are starting to appreciate what lies above.",699,Adv,3_3_Adv_5,11.0,0.6470588235294118,3.0
1386,3_3_5,1.0,"However, Northumberland has competition.",690,Ele,3_3_Ele_5,5.0,0.7142857142857143,3.0
1387,3_3_5,2.0,Galloway Forest Park in Scotland also has Dark Sky Park status.,691,Ele,3_3_Ele_5,6.0,0.46153846153846156,3.0
1388,3_3_5,3.0,Exmoor in south-west England became Europe's first International Dark Sky Reserve - one level below Dark Sky Park - in 2011. A number of local businesses there now offer stargazing holidays.,692,Ele,3_3_Ele_5,16.0,0.45714285714285713,3.0
1389,3_3_5,5.0,"The UK is not as good as northern Chile, which has more than ten tourist observatories and some of the clearest skies in the world.",693,Ele,3_3_Ele_5,6.0,0.21428571428571427,1.0
1390,3_3_5,6.0,"So, why do people want to look at the night sky? The media have helped.",695,Ele,3_3_Ele_5,14.0,0.7368421052631579,5.0
1391,3_3_5,7.0,TV programmes about astronomy have attracted a new generation of stargazers.,696,Ele,3_3_Ele_5,6.0,0.5,2.0
1392,3_3_5,8.0,Technology has also made astronomy more popular.,697,Ele,3_3_Ele_5,3.0,0.2727272727272727,2.0
1393,3_3_5,9.0,Apps such as Stellarium now turn smartphones into pocket-size planetariums.,698,Ele,3_3_Ele_5,7.0,0.5833333333333334,3.0
1394,3_3_5,10.0,"But Fildes believes that, most importantly, people are starting to appreciate the sky.",699,Ele,3_3_Ele_5,11.0,0.6111111111111112,4.0
1396,3_4_1,1.0,The regulation eight hours in the office is over.,700,Adv,3_4_Adv_1,5.0,0.5,2.0
1397,3_4_1,2.0,The most important work of the day is done; whatever is left can wait until the morning.,701,Adv,3_4_Adv_1,9.0,0.4090909090909091,3.0
1398,3_4_1,3.0,This is the point many workers would think about heading for the door.,702,Adv,3_4_Adv_1,7.0,0.4666666666666667,3.0
1399,3_4_1,4.0,"Yet, for millions of Japanese employees, the thought of clearing away their desks and being at home in time for dinner is enough to invite accusations of disloyalty to the company.",703,Adv,3_4_Adv_1,37.0,1.088235294117647,24.0
1400,3_4_1,5.0,"But, after decades of giving companies carte blanche to milk every last drop of productivity from their workforce, a challenge to Japan's ingrained culture of overwork has come from the government, which is considering making it a legal requirement for workers to take at least five days' paid holiday a year.",704,Adv,3_4_Adv_1,46.0,0.8070175438596491,25.0
1401,3_4_1,1.0,You've spent eight hours in the office.,700,Ele,3_4_Ele_1,3.0,0.3333333333333333,1.0
1402,3_4_1,2.0,You've finished the most important work of the day.,701,Ele,3_4_Ele_1,3.0,0.25,1.0
1403,3_4_1,3.0,This is the time when most workers would think about going home.,702,Ele,3_4_Ele_1,8.0,0.5714285714285714,4.0
1404,3_4_1,4.0,"But, for millions of Japanese employees, if they leave work and arrive home in time for dinner, people say that they are disloyal to their company.",703,Ele,3_4_Ele_1,35.0,1.1666666666666667,25.0
1405,3_4_1,5.0,"But now, the government is trying to do something about Japan's culture of overwork. It wants to make workers take at least five days' paid holiday a year.",704,Ele,3_4_Ele_1,39.0,1.0833333333333333,20.0
1406,3_4_2,1.0,"Japanese employees are currently entitled to an average 18.5 days' paid holiday a year - only two fewer than the global average - with a minimum of ten days, as well as 15 one-day national holidays.",705,Adv,3_4_Adv_2,12.0,0.2857142857142857,2.0
1407,3_4_2,2.0,"In reality, few come even close to taking their full quota, typically using only nine of their 18.5-day average entitlement.",706,Adv,3_4_Adv_2,8.0,0.3076923076923077,2.0
1408,3_4_2,3.0,"While many British workers regard a two-week summer holiday as an inalienable right, workers in Japan have come to see a four-night vacation as the height of self-indulgence.",707,Adv,3_4_Adv_2,19.0,0.6333333333333333,6.0
1409,3_4_2,4.0,"The move, to be debated in the current parliamentary session, comes after companies started encouraging employees to nap on the job to improve their performance.",708,Adv,3_4_Adv_2,15.0,0.5357142857142857,4.0
1410,3_4_2,5.0,"By the end of the decade, the government hopes that, if passed, the law will push Japanese employees towards following the example set by British workers, who use an average of 20 days' paid annual leave, and those in France, who take an average of 25.",709,Adv,3_4_Adv_2,27.0,0.5,4.0
1411,3_4_2,1.0,"Japanese employees are allowed an average of 18.5 days' paid holiday a year, fewer than the global average. Companies must allow them a minimum of ten days' paid holiday, plus 15 one-day national holidays.",705,Ele,3_4_Ele_2,17.0,0.4146341463414634,4.0
1412,3_4_2,3.0,"But very few employees take these days. Most take only nine days of holiday, according to the labor ministry.",706,Ele,3_4_Ele_2,10.0,0.4166666666666667,2.0
1413,3_4_2,5.0,Many British workers think that a two-week summer holiday is their right but workers in Japan think that a four-night vacation is a big self-indulgence.,707,Ele,3_4_Ele_2,12.0,0.46153846153846156,2.0
1414,3_4_2,6.0,"By 2020, the government hopes that the law will make Japanese employees follow the example of British workers, who take an average of 20 days' paid annual leave, and workers in France, who take an average of 25.",709,Ele,3_4_Ele_2,19.0,0.4318181818181818,2.0
1416,3_4_3,1.0,"Japan's unforgiving work culture may have helped turn it into an economic superpower, its corporate foot soldiers revered in the rest of the world for their commitment to the company, but this has often been to the exclusion of everything else.",710,Adv,3_4_Adv_3,14.0,0.30434782608695654,2.0
1417,3_4_3,2.0,Japan's low birth rate and predictions of rapid population decline are partly blamed on the lack of time couples have to start families.,711,Adv,3_4_Adv_3,15.0,0.5555555555555556,5.0
1418,3_4_3,3.0,"More employees are falling ill from stress, or worse, succumbing to karoshi, death through overwork.",712,Adv,3_4_Adv_3,8.0,0.42105263157894735,3.0
1419,3_4_3,4.0,"Despite studies suggesting that longer hours in the office or workshop or on the factory floor do not necessarily make people more productive, today's workers are still nursing a collective hangover from the bubble years of the 1980s.",713,Adv,3_4_Adv_3,31.0,0.7045454545454546,11.0
1420,3_4_3,1.0,Japan's employees are respected and admired in the rest of the world for their commitment to the company. But they often have no time for anything else.,710,Ele,3_4_Ele_3,10.0,0.3125,2.0
1421,3_4_3,3.0,"Couples don't have time to start families. So, Japan has a low birth rate and the population is declining.",711,Ele,3_4_Ele_3,10.0,0.43478260869565216,1.0
1422,3_4_3,5.0,More employees are falling ill from stress or even dying through overwork.,712,Ele,3_4_Ele_3,6.0,0.42857142857142855,2.0
1423,3_4_3,6.0,"Japanese people continue to work hard, despite studies that suggest that longer hours at work do not necessarily make people more productive.",713,Ele,3_4_Ele_3,14.0,0.5384615384615384,5.0
1424,3_4_4,1.0,"About 22% of Japanese work more than 49 hours a week, compared with 16% of US workers and 11% in France and Germany, according to data from the Japanese government.",714,Adv,3_4_Adv_4,15.0,0.4166666666666667,2.0
1425,3_4_4,2.0,"In spending 14 hours a day at work and giving up many of her paid holidays, Erika Sekiguchi is not even an extreme example. The 36-year-old trading company employee used eight of her 20 days of paid vacation in 2014, six of which counted as sick leave. ""Nobody else uses their vacation days,"" Sekiguchi said.",715,Adv,3_4_Adv_4,54.0,0.84375,34.0
1426,3_4_4,3.0,She faces a dilemma: never to take time off or to invite criticism for leaving her colleagues in the lurch.,717,Adv,3_4_Adv_4,9.0,0.4090909090909091,1.0
1427,3_4_4,4.0,"Yuu Wakebe, a health ministry official overseeing policy on working hours, who admits putting in 100 hours of overtime a month, blames the irresistible pressure to match one's colleagues, hour for hour.",718,Adv,3_4_Adv_4,23.0,0.6052631578947368,9.0
1428,3_4_4,5.0,"""It is a worker's right to take paid vacations,"" Wakebe said.",719,Adv,3_4_Adv_4,9.0,0.5294117647058824,5.0
1429,3_4_4,6.0,"""But unfortunately working in Japan involves quite a lot of volunteer spirit.""",720,Adv,3_4_Adv_4,12.0,0.7058823529411765,7.0
1430,3_4_4,1.0,"About 22% of Japanese work more than 49 hours a week, compared with 16% of US workers and 11% in France and Germany, according to data from the Japanese government.",714,Ele,3_4_Ele_4,15.0,0.4166666666666667,2.0
1431,3_4_4,2.0,"""Nobody else uses their vacation days,"" says Erika Sekiguchi, a 36-year-old employee. She spends 14 hours a day at work and used only eight of her 20 days of paid vacation in 2014, six of which were sick leave.",715,Ele,3_4_Ele_4,23.0,0.5,10.0
1432,3_4_4,3.0,"Yuu Wakebe, who works at the health ministry, admits that he does 100 hours of overtime a month.",718,Ele,3_4_Ele_4,9.0,0.42857142857142855,3.0
1433,3_4_4,4.0,"""It is a worker's right to take paid vacations,"" Wakebe said.",719,Ele,3_4_Ele_4,9.0,0.5294117647058824,5.0
